warehouse_id,region,shipments_per_day,delivery_time_hours,delayed_shipments
19,South,136,13.081168086849866,1
24,South,34,40.44331335693315,22
12,East,367,69.65034574785851,21
13,South,185,46.60625361308016,17
16,East,398,41.50726924291094,15
8,West,298,57.16322190723023,31
10,East,110,2.3897001629006667,2
6,East,230,21.772417339098098,0
15,East,256,71.08845337048916,33
17,North,355,56.78333483556309,44
11,West,223,8.318705601811931,25
19,North,326,24.85219923235606,45
10,West,298,32.790494030823254,39
23,North,198,67.42087752235456,45
18,North,474,43.03309452174295,5
9,West,389,7.405793151224959,43
9,West,267,37.63512817303305,35
18,South,65,22.25709955397686,8
6,East,268,25.70909951243337,6
16,West,257,9.998849060972937,30
12,South,265,34.1129001817155,32
2,North,113,48.86393599841366,3
17,East,336,55.168559464341364,5
26,East,419,50.67708205359841,10
9,South,389,48.235936830003965,39
5,North,79,62.84519379958898,12
28,West,435,25.265977230097214,8
17,South,188,17.02158072489346,17
15,East,463,8.260687936246832,25
7,North,424,13.599440734081375,22
27,North,273,12.457415716351068,22
19,South,471,65.87478860708066,4
6,South,26,14.636185103312691,9
4,South,494,8.576109785475662,46
12,North,254,30.017662540008622,39
19,West,345,13.872753224512435,18
6,West,295,11.139768072702951,7
24,East,191,27.36863049277724,14
22,North,319,66.35687089111144,18
14,West,159,4.130372833863778,3
16,North,78,16.540178290155225,34
22,North,481,59.695890908007165,36
5,North,253,19.16649389448084,11
5,South,181,32.876422359778175,30
17,West,263,8.897955584462576,15
4,South,319,57.66219669927486,39
11,East,100,53.552271924909334,20
24,North,315,10.964457658991543,19
6,North,487,68.3573790671586,49
23,East,149,43.34362810851414,21
12,West,208,57.871046891572625,43
11,North,40,55.465950073452696,4
27,North,159,38.335107161237715,7
9,West,271,54.324413547260626,7
24,East,480,18.645836571225804,32
20,East,468,3.4884750245146194,26
13,West,485,25.94532524107131,29
23,West,97,12.675190859243969,27
28,East,242,70.67564854687303,39
15,East,107,66.6537597529691,17
3,North,159,12.089641852127048,9
5,East,327,26.07929525341277,39
19,East,236,37.65217394588514,12
15,South,247,29.911028747536562,36
28,South,33,51.00130805459417,42
7,East,421,37.24629061256476,39
3,West,171,41.568424683794184,22
8,East,173,49.43477132399272,18
26,West,497,3.656734947663423,22
13,South,464,2.869790252277205,40
16,West,215,14.46867189553145,15
8,East,83,52.28135351038824,11
22,South,187,18.829497831115496,35
9,South,176,66.41237570292344,3
2,South,165,7.494807249926251,11
22,North,215,42.59361304686481,26
27,South,334,3.7882985842555965,13
20,West,142,70.04409956852318,15
23,West,116,16.956888089533802,28
27,East,459,43.13460453598904,11
1,East,384,68.71387905352162,14
20,South,85,4.125557138915928,0
13,North,390,37.89142489769035,27
13,East,287,38.869930089660876,7
11,West,297,26.603959044450804,31
10,West,465,47.81869014041456,24
20,South,429,39.977097825179655,34
6,East,161,19.439891631988825,11
16,West,284,51.371672756123715,5
26,South,221,34.631974126126856,30
27,East,282,34.92173678979383,8
6,North,380,68.63442253636902,24
22,North,450,39.45225917883123,19
20,North,205,56.92600747285732,37
21,North,295,62.71708538752664,14
13,East,98,42.651085472319984,35
27,East,459,57.04619497609438,25
12,North,446,23.66797965967539,36
8,West,389,14.734822303587233,48
3,East,373,50.68772331334557,40
13,South,463,66.83348968427909,10
22,West,199,4.9747769225618175,26
1,West,134,55.41403734624576,38
10,West,235,3.9879175450374165,20
27,North,213,34.10216351203787,5
22,West,39,49.403277804467265,10
25,East,416,30.371307137152122,45
29,West,300,23.06654390121202,30
15,West,140,15.078552907161876,10
11,South,55,70.45101841265165,44
16,South,22,41.92212345240945,7
24,East,66,10.94911596144538,18
21,West,159,5.370508076796693,31
23,North,207,19.037354757306012,25
21,South,244,39.70375716345442,45
3,North,303,54.63936047294166,36
9,East,94,70.66717879726293,42
27,East,100,60.376269763975294,33
7,West,251,44.83779237858667,46
24,East,417,48.65341733700041,15
16,West,50,38.544883856506814,32
23,North,268,32.42016850243872,34
7,North,216,56.93074192484215,9
8,South,130,14.41498432337237,35
24,South,213,25.37532652859186,22
22,West,335,70.50782947536007,47
29,North,378,42.02112715120584,40
20,East,96,36.89569670367094,3
5,North,39,61.555231645778775,18
6,South,30,55.341391799520665,18
27,East,481,24.822924743270832,41
9,South,381,45.81731416060411,41
5,East,151,14.977391666673414,13
9,North,199,5.708425641163862,32
25,South,66,71.28937686450469,47
24,East,141,53.604847151420465,36
10,South,470,67.15357457310711,45
6,North,158,60.23209537386024,17
1,South,391,31.96520866417242,7
13,South,69,62.30086892865992,9
5,West,236,57.068958809164855,30
27,East,426,20.077846320491943,34
19,West,228,45.6106053856879,24
16,East,465,23.351227092140697,24
15,West,72,18.38248681637281,39
25,North,370,7.721344598458784,46
14,West,161,40.02124864845134,45
14,West,322,29.469852927541005,2
4,East,37,8.163170729388877,14
7,West,342,52.284895318007564,31
22,East,128,52.61425481062289,20
15,South,246,18.471845876032706,32
22,North,272,68.91349756350387,38
5,North,122,56.45044071557908,26
1,East,486,58.371297015273925,13
19,South,426,2.2590973675033545,35
21,North,114,70.49060534507628,45
18,North,463,71.32060735012267,40
27,South,206,37.50543376814,9
14,West,363,70.95115019486231,23
2,East,69,44.849848618368284,9
29,East,208,11.379185980910002,30
4,West,164,58.99611567678273,38
7,East,143,41.0659454639944,46
1,South,73,25.960285044586634,27
25,South,366,18.532696273266215,3
12,North,284,38.32279044328692,49
1,West,179,50.42253792241533,47
14,South,481,63.39052145092449,18
24,East,297,43.904704128943855,39
6,North,315,31.07053004021255,15
1,South,353,46.24938809177444,31
23,West,376,36.78716171648751,5
2,South,267,47.639481224880114,9
17,North,327,44.62799077512179,44
8,East,481,70.50783412092188,15
18,West,175,45.55725997411196,1
25,East,447,50.37271161981345,7
22,South,457,64.46692218700494,40
17,West,379,65.91148936815466,38
16,North,244,11.861437556833026,4
27,South,323,33.766351498687364,29
15,North,41,67.99384316533646,7
15,South,379,69.18383650203522,28
24,East,248,15.302271290619736,2
23,North,182,33.05930976498293,12
12,East,320,21.505519757245,26
27,East,303,57.3515448406879,11
17,North,86,61.65171807112006,39
24,West,105,34.847201907460715,5
18,North,57,49.29620053857836,38
8,South,200,62.897639996292135,48
9,North,122,51.66632845978698,14
15,South,106,12.949847301553964,45
13,North,25,51.83946355903674,46
29,East,161,13.126299174527752,7
5,North,489,47.762182940929144,39
21,West,55,25.347355383067065,23
23,North,487,5.951055984738621,31
1,South,326,17.853721030136064,30
21,South,362,34.786754969547246,37
12,West,96,71.58113582207338,2
1,West,63,19.899787105827524,47
27,East,257,70.51477471127707,34
24,West,64,27.49533992838396,12
24,North,390,69.20076806672823,46
17,South,476,68.92724066999642,41
2,West,131,12.002831666928456,40
7,West,444,60.010346101870226,14
23,North,281,38.211848044841794,25
28,East,129,50.034008458765584,11
25,South,367,56.32528988844175,24
3,East,410,10.717395647266613,27
18,West,230,57.928074630830196,18
14,South,370,23.195591857160277,8
10,West,246,53.265881633609716,34
24,North,368,42.156116550981345,44
27,South,66,49.92655408849919,35
7,East,436,45.60149418993016,31
14,South,382,58.72943806177278,2
3,West,41,64.61920553930386,4
11,North,86,33.4371456975131,40
15,North,260,29.451966666336023,17
19,East,224,18.953322416241953,41
23,East,123,58.96873153100129,14
29,West,32,69.69096307245738,24
12,South,331,15.672514340041253,17
27,North,96,34.04896672225173,6
5,North,31,55.923625330577174,21
9,West,24,46.52300696504786,23
26,South,224,59.05216152547031,34
7,South,458,3.130174537846621,21
15,East,146,65.7943219342837,26
1,East,351,6.294623631776265,1
1,South,349,33.18347043421868,10
6,West,272,21.303507881796524,46
21,South,34,66.97356124780363,25
5,South,85,21.260019349412715,6
11,North,313,28.13358495082318,18
11,West,227,64.18380420271501,36
29,West,244,39.61842982364752,18
28,West,117,64.87411943232146,9
14,West,74,48.267837331642056,46
8,East,236,7.54341218420491,30
27,East,458,32.43506749513193,0
24,North,322,14.347194127262654,16
14,East,237,6.5593300429182415,9
9,West,259,28.167325177305717,35
11,South,123,65.59003619797969,20
11,North,289,10.236895423813259,16
20,South,162,2.4740469958628757,41
21,East,182,67.45623848209154,43
16,West,178,39.10738436511927,42
12,North,437,41.10062029790423,2
7,East,220,66.99171068459384,49
3,South,282,51.012513474903194,21
12,South,313,59.87689858181179,29
6,West,402,55.934543339766414,49
19,East,404,44.83002035434321,35
4,North,234,50.187908421804124,4
10,North,33,41.24920962557332,2
8,North,300,26.87781127334069,0
10,South,136,21.97468098072581,16
16,East,411,14.316111844082734,48
11,North,443,26.780138729308305,21
4,North,281,42.38274003104692,26
27,North,354,43.12761185848699,32
28,North,39,49.83935363147894,20
13,North,100,63.559766640059074,0
28,East,115,47.62937169223985,3
20,South,206,13.962039706270243,40
23,West,153,3.798842419227178,5
3,East,186,15.781097343763177,27
28,South,495,65.56716820258222,11
3,South,157,41.735824440221776,44
27,East,156,61.40248368280295,22
17,South,248,18.401590823440912,42
7,South,181,51.691642447486714,11
11,South,224,53.21719339361829,41
4,South,330,58.66746361353501,47
16,North,350,39.48599073855514,48
7,East,94,57.54580927797021,44
16,East,369,67.48110509198172,32
18,West,495,69.01754151929619,20
21,North,234,10.780560537375488,40
12,North,208,45.70153908758969,39
23,North,334,9.944018045868399,26
28,West,226,66.58098674073456,49
28,East,385,68.87757064923919,31
9,North,136,36.97144111749058,0
10,East,286,69.19252470483659,31
4,West,32,55.636913598327084,2
6,North,337,50.71571673077756,32
19,East,495,42.6530459646711,0
18,South,389,30.474431514744815,23
26,North,90,69.46460793321268,18
12,South,114,15.793594130381004,17
27,North,260,58.17765278801297,31
18,East,382,27.721705904128417,43
21,South,41,54.72719943601868,5
3,South,57,13.458138192508153,16
18,South,161,28.13130175718107,11
2,North,281,68.23024281629228,33
19,North,257,41.010666548608825,35
17,West,50,36.387428259974854,38
11,North,400,54.64748680429028,1
13,South,70,31.193756644301985,19
24,West,406,36.511718569614565,19
9,East,420,41.24248907752309,46
28,South,39,71.29908378099489,38
17,South,154,58.37612827945275,31
13,East,420,4.786019566192995,2
21,East,333,56.85324518925472,25
24,West,261,37.20829089592239,40
13,South,493,18.14659797171563,11
2,South,136,61.745162302862504,49
17,East,174,20.93722581743148,2
5,South,32,24.42878016750977,27
14,South,24,6.409541935051365,8
17,West,84,70.43234757161416,25
6,East,164,57.67676443804854,5
9,North,184,12.367121716658204,4
24,South,419,36.26848348193807,8
12,West,165,25.572303087276538,45
22,South,367,4.267585600187651,33
20,West,278,66.90547398104627,27
23,West,421,60.75871649205521,25
12,North,444,71.08493428803719,34
22,West,264,18.976034758642133,0
7,East,147,50.95919635560738,3
18,West,241,10.271851663924037,12
23,North,243,32.19752552528258,39
26,South,97,61.271768359580456,20
20,West,36,2.564040334321972,17
5,North,102,35.649038088297736,19
11,East,336,32.42875972043835,3
14,South,194,50.36989324589467,31
7,North,347,18.654845855925647,26
26,South,87,14.129829925718798,24
11,East,427,47.54897356489642,6
2,West,368,46.88793707120211,44
17,West,450,54.6248610751104,29
15,North,331,19.283942629010042,22
21,East,402,3.142801074950893,28
26,West,350,63.45704004211194,20
1,South,351,16.443695479502043,32
13,South,161,31.257799511558805,17
6,East,346,34.79503649041294,26
2,South,86,15.113442808309397,13
29,East,243,38.458071384663306,39
2,East,158,66.0003451384651,30
20,West,277,20.994773048551277,41
10,East,292,38.42378037845877,7
18,West,189,23.608746587637196,2
25,South,333,70.65077991577428,34
12,East,144,17.44189458596324,37
19,South,298,9.653118481006434,10
13,East,52,11.983291004220712,35
8,South,233,27.693471542341534,47
23,North,320,40.69960900223855,42
27,East,97,48.76077191500704,33
16,West,324,41.36891841428728,22
11,North,125,65.3875604256283,4
23,North,39,27.22037460083357,29
20,West,130,51.86335552616228,36
4,East,200,20.772676330555402,15
28,North,164,49.723197911374825,13
17,West,384,66.80701374455437,6
8,North,155,70.48826338871808,32
1,East,282,53.078581888134536,1
29,North,260,67.97125393776822,45
20,East,184,49.630395596670446,4
3,East,324,69.42373669581816,44
13,North,471,64.86143988297503,44
1,East,49,9.463375570152442,38
23,North,327,35.18862152024138,14
23,East,329,26.321492137565514,41
2,East,71,3.889935911020851,1
26,East,104,34.68329514990203,23
5,North,382,12.3845830698703,28
8,South,189,4.551703540332635,28
17,North,174,33.1512677659445,20
29,West,278,18.26698812176576,24
25,East,370,67.47042629456612,21
23,North,35,58.888811935123464,18
23,East,224,68.93197950421238,12
28,South,90,63.70254369999364,37
2,South,478,52.956947444257175,32
8,North,262,43.83498020655823,32
11,North,136,6.581818525390771,11
28,West,117,20.60650636943532,45
19,South,61,51.751872784875225,22
13,West,478,30.082646823162047,28
26,North,141,24.775500920011226,28
7,West,243,9.27776938211776,42
19,East,459,6.912887679933675,0
6,East,128,16.699146531007884,23
13,West,308,60.42030592008651,4
17,North,48,48.41111605530773,34
20,West,133,25.86626411148019,44
25,South,370,6.271992617801084,4
23,East,366,15.186077178859142,12
23,East,378,33.49193760479871,31
4,East,337,12.725254634655405,41
26,East,250,55.38202984173961,26
11,South,213,57.20445335243395,23
17,East,27,11.580978459104815,2
1,South,62,52.88099179748112,0
11,South,132,37.85673961756298,28
19,South,450,69.36670808531305,44
13,East,287,57.12974160140902,21
28,East,359,42.970876272001036,4
23,South,59,44.253251643841466,42
14,East,24,14.523846475225566,20
16,West,459,64.5539222044804,11
14,East,332,41.14734172044324,27
7,East,480,42.186789582421305,10
5,South,129,42.279283910983715,14
9,West,385,21.33650326568004,37
11,West,276,58.846341646898395,34
18,South,180,62.363763483953456,47
9,East,207,22.15194035460464,44
9,East,92,32.923908413526654,15
6,South,250,14.54056214224022,36
20,North,380,18.697971242345286,14
21,South,53,25.51879715136914,31
6,West,91,65.13925688672643,15
4,East,308,45.83117634242516,32
25,North,75,43.15642961374055,39
11,West,95,68.27302188904108,19
2,East,375,57.39243301809464,36
12,West,102,3.123540244546102,38
8,South,250,10.703423050198998,31
25,East,168,19.342762094042662,9
13,West,215,23.274438934749025,15
4,West,407,60.384356535797934,4
9,West,255,55.89360180753709,19
29,North,196,12.181319103514925,26
29,East,30,39.3752893825915,42
16,South,142,9.638147655551547,49
2,South,237,14.10188967389636,19
19,South,152,18.953138000545813,12
26,West,79,65.37065308881805,18
5,West,177,27.600530422429692,43
20,South,85,66.10722505796741,49
14,West,491,54.551853300703485,14
11,North,380,54.45841847192783,37
29,East,163,58.24441056735216,26
3,East,229,8.71760441814522,41
20,North,351,59.02319113314265,16
25,East,109,19.68084785149801,9
9,North,31,70.87519843038905,35
5,North,45,61.374221097786176,39
23,North,343,71.76518768330266,4
24,North,270,67.598139092472,49
29,South,261,27.181046685384025,47
18,North,46,67.91829963946148,26
29,North,72,25.116098149155473,27
9,West,362,48.14909047538227,3
9,West,104,59.30550860647057,6
2,South,195,28.73788068043187,7
6,North,312,16.270708010550102,14
4,North,64,64.64208633456951,40
27,South,222,9.229726924763561,28
1,North,150,27.548281257546805,38
27,East,409,39.84008586234364,8
13,North,481,58.332476747438,19
5,South,409,62.819145346267966,0
14,North,96,37.8143274903611,6
28,North,176,42.137772639737946,33
14,South,180,61.76779200594282,46
19,South,36,34.69085508271849,9
1,East,460,41.13720166137267,40
18,East,286,3.290717284795929,47
7,East,142,68.57831012659696,5
17,East,341,41.67447610777232,24
3,South,309,52.9302016899666,11
27,East,242,19.353908014412013,39
1,East,419,47.96119180390662,40
1,South,255,34.201798205706936,38
12,North,444,9.872909775923882,13
13,North,143,60.11163498522137,10
24,North,312,60.75371139349277,11
22,North,169,6.459927939035716,18
4,West,449,29.34236673885111,41
15,North,54,21.70098123892705,27
24,West,410,38.14585132562193,18
23,South,325,36.21572331578305,28
25,East,392,47.94992030647961,44
17,East,34,19.32413630432574,34
26,West,407,17.51896033268331,22
21,East,363,52.63286380463122,15
6,North,288,70.33436431168265,36
22,South,48,68.24410955271703,20
26,North,325,57.43903451503927,39
13,West,35,6.722764429701814,0
7,South,20,18.64417931842669,45
5,South,53,50.27391791472754,36
11,West,373,22.704084267243367,24
5,North,483,29.553630703125712,15
1,South,499,68.7578362040489,32
13,West,123,8.041508783375464,24
12,North,308,62.28717575439877,21
27,East,162,5.520869306540067,2
26,West,484,25.655968476461535,2
14,West,205,40.878092111291934,10
21,South,356,26.946894663141986,42
26,South,310,69.00099181570148,4
1,East,200,37.30625588654878,43
26,West,432,53.368731552967475,24
13,West,395,51.144571656239705,37
18,East,223,60.45646381923608,15
17,South,77,62.47398822269326,31
8,East,96,34.6421894647931,28
8,East,168,62.41019316039839,5
8,South,58,47.74148740279218,21
29,West,20,50.02426942655529,8
26,North,68,14.126561920922374,9
26,South,352,19.15696203902998,13
17,South,318,50.136527451871494,46
20,North,388,20.594355322420377,38
12,East,363,36.302799769579906,19
11,South,107,36.29757113028732,4
17,East,352,18.382569590767766,6
20,West,375,41.65458398538562,39
7,East,408,41.46292531622388,13
10,North,458,11.03111671836726,14
23,South,353,28.678035302814614,16
17,West,483,27.60783952942432,19
26,North,89,41.3462023571211,15
18,North,405,54.453185357110016,40
27,West,384,3.276314524904051,20
22,North,266,11.279286712331663,10
27,South,343,23.13964482139959,3
29,West,82,58.72892714983865,24
22,South,99,35.63624303251783,1
17,North,375,37.7620610971163,1
20,South,259,30.644582830075986,26
11,West,104,31.060130786425105,30
9,South,100,70.42898457088377,46
8,West,86,64.90485969070512,7
11,East,107,52.81071473503403,47
4,East,473,24.685826366088996,7
19,North,358,37.95809260699959,4
8,North,117,50.25890244829338,21
29,East,489,29.620270837160984,42
9,East,278,38.71310894487102,4
14,East,186,12.199762135293787,39
14,South,490,8.550365060384166,47
1,East,286,13.711682026924494,5
26,North,243,54.8960000101783,37
15,East,386,15.297341771309297,6
8,West,305,66.73051756408239,17
5,East,325,27.798419477145355,24
19,East,86,13.832296612831492,2
16,North,195,59.767089416913514,24
10,North,123,33.96527884146627,20
11,West,315,29.192188869626087,30
5,North,247,25.061722342893933,45
10,North,291,25.13587290427398,48
16,West,179,48.440870834600254,41
4,East,375,39.845370116391265,15
1,North,209,34.73491365645826,21
29,East,249,33.292904710334554,28
24,East,233,11.940073901849878,11
15,South,121,59.95139958531703,45
29,North,479,66.87934220961102,42
7,North,59,58.1544425056613,0
27,South,225,33.58869226035358,25
20,East,218,70.05355226909566,9
4,West,341,45.30510754007724,24
14,North,379,56.18579981997048,24
29,East,414,53.88563293640089,42
5,West,477,51.54693536614563,3
17,West,409,46.93904994709452,17
4,South,156,16.81284491377609,42
5,North,422,22.61176098158591,7
24,East,172,64.07022533803003,6
17,East,152,14.597173984148927,16
11,South,24,12.637316271204154,5
4,East,329,21.89125369810379,41
26,West,470,27.37451698248758,43
26,South,471,40.71906745466052,20
29,South,287,44.38766443887387,1
15,West,237,57.34706297121724,12
7,South,409,7.13846811009016,31
5,North,264,16.57638818636233,12
14,South,221,37.361333387642055,28
1,North,366,19.556882571959264,4
7,East,379,63.14396388119681,25
13,West,106,46.811758045675695,37
13,North,132,36.31636655412911,31
1,East,313,2.0310531272331147,47
15,South,433,62.105375877775685,17
2,North,184,34.26022636017206,16
8,North,253,39.1986469820612,19
25,North,172,50.879002474013475,14
8,West,447,67.62187781749783,14
24,South,79,13.07470026599971,46
14,South,417,6.982892486518687,3
22,West,86,10.533623666004676,8
23,North,135,53.85069338122485,43
4,South,87,11.049447925750378,45
28,West,183,37.06867058466005,32
13,South,300,51.45464558371623,9
5,North,27,51.89332762812706,46
14,South,300,30.444685138407635,42
18,West,439,50.90301051780331,0
10,East,49,68.50077823646042,39
27,North,134,3.958518528413473,8
4,South,354,48.99660978746814,21
7,West,207,38.58326670722577,25
4,East,320,16.881196568204402,34
22,North,248,23.539853698031038,32
11,West,66,60.60053957073762,9
11,East,197,43.082865933821374,37
12,South,472,3.017124217157491,18
24,East,357,69.57529312418718,3
15,East,499,48.63289841835996,18
5,North,61,32.98499347841971,6
8,North,197,51.86333946694985,11
20,East,282,16.31983208234952,26
11,East,23,20.232714524235604,31
18,East,329,12.648838444554636,26
25,South,124,29.795111594573452,20
18,West,192,65.32901992848026,4
23,South,306,29.201327291995458,18
6,South,99,22.165998780262054,6
18,North,80,51.24946843226274,13
19,North,192,62.87239183894806,8
28,West,397,19.096251147602565,36
14,North,406,58.55451793392885,49
11,North,450,23.336340897378108,8
27,East,452,19.31213399078999,4
7,North,22,35.10697597028189,47
14,West,22,6.671155943214367,8
16,West,496,62.35654615893048,42
22,North,102,63.20384883663691,29
13,East,279,49.41637089880001,13
6,West,78,23.20197672166284,2
23,East,54,13.669615152461507,23
15,South,328,50.91633838286588,27
5,East,419,9.21620798016816,38
