order_id,warehouse_id,processing_time_hours,shipping_time_hours,delivery_time_hours
O15252,W5,9,105,149
O15253,W1,12,41,240
O15254,W4,22,104,140
O15255,W1,7,119,114
O15256,W2,48,36,230
O15257,W4,36,108,105
O15258,W5,2,90,113
O15259,W2,28,78,160
O15260,W2,42,25,70
O15261,W3,9,32,191
O15262,W5,33,61,100
O15263,W5,47,66,183
O15264,W4,27,78,69
O15265,W5,33,39,148
O15266,W4,5,84,240
O15267,W5,3,34,157
O15268,W3,2,47,50
O15269,W4,48,59,188
O15270,W2,11,100,99
O15271,W1,42,57,81
O15272,W2,31,120,70
O15273,W1,30,78,59
O15274,W4,44,50,206
O15275,W3,39,75,201
O15276,W2,40,73,206
O15277,W1,23,40,194
O15278,W1,40,75,143
O15279,W2,3,46,54
O15280,W2,38,116,169
O15281,W4,45,67,116
O15282,W2,44,90,127
O15283,W4,48,77,79
O15284,W5,39,61,187
O15285,W3,36,53,210
O15286,W3,34,70,75
O15287,W2,22,52,116
O15288,W4,12,48,171
O15289,W4,21,76,82
O15290,W1,34,49,231
O15291,W5,47,71,61
O15292,W4,38,67,61
O15293,W2,23,96,180
O15294,W5,1,111,168
O15295,W1,32,101,140
O15296,W2,1,70,94
O15297,W1,42,102,220
O15298,W4,20,84,166
O15299,W4,19,96,213
O15300,W3,26,78,77
O15301,W2,1,79,204
O15302,W4,23,65,199
O15303,W1,33,36,231
O15304,W2,43,110,191
O15305,W1,48,28,235
O15306,W5,26,79,176
O15307,W5,24,34,105
O15308,W3,2,56,146
O15309,W4,12,72,70
O15310,W1,17,114,63
O15311,W3,11,31,80
O15312,W3,40,102,82
O15313,W1,15,38,149
O15314,W2,29,72,79
O15315,W5,28,56,171
O15316,W2,28,119,79
O15317,W2,6,97,80
O15318,W1,45,99,84
O15319,W4,32,75,80
O15320,W3,15,52,219
O15321,W3,5,104,52
O15322,W3,31,83,219
O15323,W4,25,51,86
O15324,W3,45,89,111
O15325,W4,29,112,108
O15326,W1,18,67,80
O15327,W4,46,65,217
O15328,W4,38,111,165
O15329,W2,16,103,226
O15330,W4,46,110,205
O15331,W1,21,113,192
O15332,W5,16,35,156
O15333,W3,2,79,148
O15334,W2,9,113,237
O15335,W2,32,102,162
O15336,W5,33,112,197
O15337,W4,34,56,98
O15338,W5,42,118,84
O15339,W4,5,68,219
O15340,W3,26,86,233
O15341,W5,3,105,51
O15342,W1,4,75,162
O15343,W1,19,60,116
O15344,W2,25,98,105
O15345,W2,37,59,210
O15346,W2,13,72,119
O15347,W1,12,30,159
O15348,W1,33,108,170
O15349,W3,17,37,139
O15350,W5,44,70,182
O15351,W2,28,69,215
O15352,W2,3,75,221
O15353,W4,38,24,52
O15354,W1,47,95,183
O15355,W4,23,70,67
O15356,W3,3,82,133
O15357,W5,5,78,230
O15358,W5,33,106,220
O15359,W1,8,85,204
O15360,W5,7,51,50
O15361,W5,40,34,121
O15362,W2,1,95,139
O15363,W5,48,109,203
O15364,W1,21,95,160
O15365,W4,23,98,167
O15366,W2,20,62,79
O15367,W3,23,113,138
O15368,W1,8,112,65
O15369,W4,29,51,233
O15370,W5,35,48,229
O15371,W4,23,84,104
O15372,W4,6,48,106
O15373,W1,18,55,161
O15374,W5,2,110,98
O15375,W5,39,50,181
O15376,W5,24,113,68
O15377,W2,11,94,223
O15378,W2,11,29,235
O15379,W2,14,56,81
O15380,W3,26,72,85
O15381,W2,39,61,189
O15382,W4,28,61,186
O15383,W1,26,55,117
O15384,W4,40,99,100
O15385,W3,25,27,84
O15386,W5,36,80,222
O15387,W4,22,94,203
O15388,W5,12,62,75
O15389,W5,31,101,186
O15390,W1,20,69,198
O15391,W4,2,63,178
O15392,W5,21,110,103
O15393,W4,8,63,49
O15394,W5,29,104,184
O15395,W4,24,65,74
O15396,W3,24,48,150
O15397,W5,44,113,201
O15398,W2,44,47,92
O15399,W2,20,71,92
O15400,W4,20,83,231
O15401,W5,39,40,114
O15402,W4,21,87,96
O15403,W3,44,116,71
O15404,W5,42,57,232
O15405,W4,15,64,127
O15406,W5,43,99,128
O15407,W4,48,102,156
O15408,W3,26,91,166
O15409,W1,6,24,109
O15410,W4,38,107,82
O15411,W2,25,117,103
O15412,W3,33,28,78
O15413,W4,36,52,60
O15414,W4,13,63,62
O15415,W4,5,47,54
O15416,W5,29,92,167
O15417,W1,36,92,63
O15418,W2,12,40,90
O15419,W1,4,61,93
O15420,W2,27,39,160
O15421,W3,28,57,91
O15422,W5,22,28,191
O15423,W5,30,56,108
O15424,W1,41,70,199
O15425,W2,34,83,163
O15426,W4,31,99,146
O15427,W2,22,67,209
O15428,W3,41,52,165
O15429,W5,31,97,93
O15430,W5,41,56,113
O15431,W5,28,88,105
O15432,W2,48,97,104
O15433,W4,20,55,234
O15434,W1,37,30,202
O15435,W5,42,73,193
O15436,W5,32,108,148
O15437,W3,26,25,179
O15438,W4,19,28,143
O15439,W5,30,75,73
O15440,W2,27,27,218
O15441,W4,28,120,210
O15442,W2,16,104,117
O15443,W4,1,80,122
O15444,W3,40,81,96
O15445,W1,34,38,118
O15446,W2,34,67,52
O15447,W2,35,42,167
O15448,W4,27,67,172
O15449,W4,46,120,105
O15450,W4,10,63,204
O15451,W5,47,102,59
O15452,W5,19,112,206
O15453,W5,43,115,76
O15454,W4,20,112,184
O15455,W3,37,105,90
O15456,W3,1,57,110
O15457,W2,8,45,128
O15458,W4,10,63,108
O15459,W5,47,108,126
O15460,W2,13,48,208
O15461,W1,30,83,187
O15462,W5,17,65,240
O15463,W2,28,27,82
O15464,W5,29,64,132
O15465,W1,39,38,168
O15466,W5,25,32,178
O15467,W2,31,88,92
O15468,W2,44,43,230
O15469,W3,18,68,179
O15470,W2,27,80,97
O15471,W2,41,108,189
O15472,W2,8,47,118
O15473,W5,35,33,157
O15474,W2,18,44,168
O15475,W4,3,80,162
O15476,W4,45,117,80
O15477,W5,16,106,150
O15478,W2,17,114,163
O15479,W2,12,100,154
O15480,W4,41,104,70
O15481,W5,22,111,113
O15482,W2,34,98,81
O15483,W5,30,114,174
O15484,W1,33,49,228
O15485,W2,11,46,129
O15486,W3,14,38,92
O15487,W1,14,106,86
O15488,W4,23,61,204
O15489,W5,4,111,176
O15490,W3,17,56,74
O15491,W4,11,118,231
O15492,W3,7,45,67
O15493,W3,13,42,196
O15494,W5,47,104,136
O15495,W5,44,26,82
O15496,W3,12,100,138
O15497,W2,4,62,138
O15498,W1,23,53,98
O15499,W5,20,116,216
O15500,W1,48,88,126
O15501,W2,41,26,98
O15502,W2,25,64,120
O15503,W2,37,36,67
O15504,W3,23,65,228
O15505,W3,7,114,239
O15506,W2,17,53,154
O15507,W4,9,117,176
O15508,W2,24,70,91
O15509,W4,1,59,155
O15510,W1,38,35,218
O15511,W2,19,120,150
O15512,W2,33,99,71
O15513,W3,4,96,75
O15514,W5,12,77,104
O15515,W5,32,30,142
O15516,W5,5,104,117
O15517,W4,44,100,149
O15518,W5,41,40,179
O15519,W2,20,31,91
O15520,W3,22,35,174
O15521,W2,36,75,217
O15522,W3,28,46,220
O15523,W1,12,48,184
O15524,W4,27,36,220
O15525,W2,5,60,115
O15526,W2,4,71,239
O15527,W4,48,96,64
O15528,W1,12,86,56
O15529,W5,6,55,142
O15530,W1,40,45,66
O15531,W1,39,120,184
O15532,W2,6,50,237
O15533,W5,5,40,137
O15534,W1,32,109,74
O15535,W4,43,89,163
O15536,W3,40,118,138
O15537,W5,12,92,107
O15538,W1,6,116,52
O15539,W2,21,44,58
O15540,W3,26,108,110
O15541,W2,3,63,209
O15542,W2,28,107,180
O15543,W4,35,102,97
O15544,W4,15,30,131
O15545,W4,22,80,218
O15546,W3,18,120,219
O15547,W3,34,99,208
O15548,W5,30,114,171
O15549,W4,8,39,193
O15550,W4,31,88,118
O15551,W3,33,113,240
O15552,W4,24,47,184
O15553,W1,16,99,211
O15554,W3,19,53,212
O15555,W4,25,101,87
O15556,W2,19,93,164
O15557,W3,2,68,76
O15558,W1,30,89,172
O15559,W5,24,25,236
O15560,W2,16,106,167
O15561,W2,14,57,201
O15562,W5,12,64,223
O15563,W2,6,92,130
O15564,W1,10,63,154
O15565,W4,5,76,98
O15566,W4,7,45,96
O15567,W4,43,77,92
O15568,W3,12,100,78
O15569,W1,12,82,124
O15570,W2,19,84,174
O15571,W5,19,96,80
O15572,W1,14,46,104
O15573,W3,44,108,230
O15574,W3,39,117,218
O15575,W1,11,91,215
O15576,W5,5,62,151
O15577,W2,16,106,164
O15578,W5,27,115,123
O15579,W5,37,84,175
O15580,W4,26,106,203
O15581,W1,9,52,147
O15582,W2,18,40,85
O15583,W1,41,86,146
O15584,W2,4,71,170
O15585,W4,42,76,219
O15586,W2,48,41,78
O15587,W4,44,45,48
O15588,W2,33,66,85
O15589,W4,46,95,199
O15590,W1,46,78,149
O15591,W1,17,79,234
O15592,W4,15,34,130
O15593,W5,18,61,227
O15594,W3,46,97,224
O15595,W2,12,32,58
O15596,W4,8,116,123
O15597,W3,41,92,58
O15598,W3,37,111,188
O15599,W2,43,117,66
O15600,W4,4,43,208
O15601,W5,1,72,217
O15602,W3,32,27,75
O15603,W5,1,70,138
O15604,W3,42,71,120
O15605,W2,23,67,167
O15606,W2,15,49,156
O15607,W2,17,41,193
O15608,W3,23,62,131
O15609,W4,20,25,150
O15610,W3,31,31,183
O15611,W2,26,118,172
O15612,W1,16,27,84
O15613,W2,16,82,48
O15614,W1,37,54,221
O15615,W4,31,27,99
O15616,W1,1,77,224
O15617,W5,15,62,239
O15618,W2,22,50,217
O15619,W5,12,28,92
O15620,W3,32,66,157
O15621,W3,46,60,124
O15622,W4,5,24,54
O15623,W2,36,120,88
O15624,W4,15,62,109
O15625,W3,21,49,79
O15626,W5,46,43,216
O15627,W2,2,96,222
O15628,W2,22,65,208
O15629,W1,33,78,68
O15630,W2,40,51,122
O15631,W5,8,28,210
O15632,W1,8,116,48
O15633,W3,38,110,219
O15634,W3,21,42,57
O15635,W1,38,82,155
O15636,W4,1,43,215
O15637,W2,13,50,187
O15638,W1,12,43,129
O15639,W4,34,56,198
O15640,W1,21,70,189
O15641,W2,47,46,49
O15642,W1,45,96,183
O15643,W3,19,93,56
O15644,W5,30,105,161
O15645,W3,26,44,219
O15646,W1,38,29,118
O15647,W4,8,85,133
O15648,W5,42,98,59
O15649,W3,19,30,218
O15650,W2,22,66,229
O15651,W1,41,100,58
O15652,W2,42,77,176
O15653,W4,24,86,149
O15654,W4,43,93,184
O15655,W1,3,27,82
O15656,W2,21,65,123
O15657,W1,37,76,161
O15658,W4,20,32,193
O15659,W5,10,109,93
O15660,W5,27,50,97
O15661,W4,37,46,110
O15662,W5,36,70,177
O15663,W2,23,109,197
O15664,W3,3,52,156
O15665,W4,37,118,94
O15666,W4,13,56,72
O15667,W5,31,101,128
O15668,W3,9,112,86
O15669,W5,37,59,154
O15670,W4,29,66,201
O15671,W4,21,119,113
O15672,W4,12,115,135
O15673,W5,18,112,130
O15674,W2,33,92,219
O15675,W1,33,34,229
O15676,W3,3,101,234
O15677,W2,8,39,115
O15678,W5,32,95,166
O15679,W3,21,82,160
O15680,W5,46,101,107
O15681,W2,3,35,107
O15682,W5,6,57,75
O15683,W1,42,117,105
O15684,W4,19,93,166
O15685,W4,45,70,146
O15686,W3,29,98,150
O15687,W3,21,119,231
O15688,W2,19,48,134
O15689,W2,36,98,98
O15690,W1,11,66,100
O15691,W1,42,64,138
O15692,W1,40,70,105
O15693,W5,3,65,134
O15694,W1,39,88,111
O15695,W1,40,105,94
O15696,W4,3,79,108
O15697,W1,22,81,86
O15698,W2,33,48,214
O15699,W3,32,55,153
O15700,W2,12,42,116
O15701,W3,47,56,125
O15702,W2,12,97,234
O15703,W5,12,72,64
O15704,W1,22,71,144
O15705,W5,12,109,195
O15706,W4,24,111,136
O15707,W4,45,53,172
O15708,W3,16,86,178
O15709,W1,37,87,162
O15710,W5,26,87,188
O15711,W4,28,104,68
O15712,W4,10,76,215
O15713,W4,26,76,221
O15714,W4,43,86,206
O15715,W2,39,103,126
O15716,W1,25,37,173
O15717,W3,31,26,193
O15718,W4,8,92,103
O15719,W5,38,116,87
O15720,W3,13,96,117
O15721,W5,16,111,220
O15722,W3,38,82,67
O15723,W1,37,66,222
O15724,W2,19,104,136
O15725,W1,43,65,146
O15726,W1,23,62,133
O15727,W2,4,83,87
O15728,W4,12,93,211
O15729,W3,9,64,142
O15730,W2,21,70,215
O15731,W4,21,75,63
O15732,W3,20,104,223
O15733,W1,7,72,146
O15734,W4,9,60,229
O15735,W4,46,43,233
O15736,W1,35,33,117
O15737,W2,21,58,79
O15738,W3,25,106,99
O15739,W5,28,65,89
O15740,W4,8,116,76
O15741,W2,23,57,140
O15742,W4,12,46,211
O15743,W1,36,96,131
O15744,W3,4,35,139
O15745,W3,25,70,229
O15746,W1,30,64,216
O15747,W5,5,75,80
O15748,W2,26,57,108
O15749,W3,3,61,77
O15750,W2,9,59,210
O15751,W3,13,46,200
O15752,W2,5,118,129
O15753,W2,29,108,109
O15754,W2,32,65,156
O15755,W1,39,26,89
O15756,W3,25,33,166
O15757,W2,35,62,98
O15758,W4,32,58,97
O15759,W5,25,111,171
O15760,W3,18,61,161
O15761,W4,2,69,198
O15762,W1,11,105,210
O15763,W3,32,28,111
O15764,W4,24,120,76
O15765,W3,35,93,202
O15766,W5,17,98,138
O15767,W4,22,57,53
O15768,W1,30,75,181
O15769,W5,12,80,91
O15770,W3,46,78,96
O15771,W5,10,78,94
O15772,W2,44,88,238
O15773,W2,29,55,63
O15774,W4,12,109,155
O15775,W2,38,64,239
O15776,W1,23,103,197
O15777,W3,43,103,151
O15778,W4,47,24,73
O15779,W1,4,44,91
O15780,W4,21,83,183
O15781,W5,41,114,152
O15782,W1,40,111,120
O15783,W2,28,40,181
O15784,W4,7,58,192
O15785,W3,6,55,54
O15786,W1,13,105,181
O15787,W1,39,39,139
O15788,W2,40,112,67
O15789,W3,44,29,87
O15790,W5,14,29,139
O15791,W1,40,31,184
O15792,W5,7,70,188
O15793,W3,5,78,88
O15794,W5,28,37,96
O15795,W4,19,58,128
O15796,W5,26,74,154
O15797,W2,12,53,196
O15798,W3,40,101,184
O15799,W2,47,51,110
O15800,W2,35,104,106
O15801,W5,42,92,219
O15802,W5,32,62,168
O15803,W3,42,72,198
O15804,W1,27,74,55
O15805,W2,19,109,211
O15806,W5,22,113,83
O15807,W5,19,46,131
O15808,W5,6,114,202
O15809,W4,13,112,130
O15810,W5,7,101,61
O15811,W5,42,117,92
O15812,W5,1,45,198
O15813,W1,3,101,198
O15814,W5,25,117,82
O15815,W4,17,27,180
O15816,W1,36,31,78
O15817,W2,10,52,69
O15818,W4,25,44,139
O15819,W3,8,58,52
O15820,W2,12,82,68
O15821,W1,3,74,132
O15822,W4,19,28,112
O15823,W4,3,82,210
O15824,W5,27,43,98
O15825,W2,20,24,128
O15826,W5,47,40,109
O15827,W4,36,95,125
O15828,W4,5,46,142
O15829,W1,18,32,226
O15830,W5,32,25,106
O15831,W2,44,66,53
O15832,W4,30,40,120
O15833,W5,20,91,126
O15834,W1,30,27,70
O15835,W1,8,57,96
O15836,W4,12,24,119
O15837,W3,44,104,216
O15838,W5,16,100,214
O15839,W4,35,60,87
O15840,W1,28,39,79
O15841,W2,17,75,134
O15842,W5,36,28,149
O15843,W3,11,93,114
O15844,W5,14,74,50
O15845,W5,32,96,156
O15846,W3,10,37,148
O15847,W4,11,50,139
O15848,W3,46,25,227
O15849,W1,29,52,110
O15850,W4,40,25,74
O15851,W5,47,99,197
O15852,W5,40,39,146
O15853,W1,44,49,134
O15854,W5,16,99,201
O15855,W3,39,114,86
O15856,W3,17,24,127
O15857,W1,10,40,155
O15858,W1,13,38,71
O15859,W5,48,96,201
O15860,W1,25,114,215
O15861,W3,24,53,230
O15862,W4,12,38,72
O15863,W5,11,43,77
O15864,W5,4,62,202
O15865,W5,48,80,109
O15866,W1,28,111,55
O15867,W2,6,76,131
O15868,W4,19,57,229
O15869,W2,16,26,134
O15870,W3,5,76,198
O15871,W1,35,61,211
O15872,W4,29,96,108
O15873,W5,12,54,105
O15874,W1,41,67,109
O15875,W4,5,80,94
O15876,W1,35,111,163
O15877,W4,44,54,96
O15878,W3,13,42,112
O15879,W5,30,95,51
O15880,W1,30,72,153
O15881,W4,46,113,123
O15882,W5,16,44,186
O15883,W2,25,99,95
O15884,W2,38,108,95
O15885,W5,4,54,154
O15886,W3,15,111,238
O15887,W2,39,57,69
O15888,W1,23,93,224
O15889,W2,4,32,63
O15890,W5,20,54,102
O15891,W3,24,76,224
O15892,W4,28,106,167
O15893,W5,19,37,152
O15894,W4,1,34,73
O15895,W3,41,76,168
O15896,W1,25,53,75
O15897,W5,46,55,196
O15898,W3,17,67,65
O15899,W5,21,27,149
O15900,W1,30,65,141
O15901,W2,29,31,145
O15902,W3,18,61,54
O15903,W2,9,78,192
O15904,W1,32,110,198
O15905,W4,34,46,142
O15906,W4,31,120,234
O15907,W4,25,61,116
O15908,W4,4,36,208
O15909,W3,35,65,156
O15910,W2,40,67,123
O15911,W3,29,117,205
O15912,W3,30,67,56
O15913,W2,33,46,94
O15914,W5,3,67,63
O15915,W1,13,79,211
O15916,W1,5,110,110
O15917,W2,18,62,217
O15918,W5,46,30,165
O15919,W3,44,103,220
O15920,W2,26,120,109
O15921,W5,4,58,210
O15922,W1,45,108,103
O15923,W1,19,40,228
O15924,W1,19,105,108
O15925,W1,17,113,60
O15926,W5,38,96,183
O15927,W3,12,51,51
O15928,W1,1,67,84
O15929,W5,42,43,125
O15930,W4,30,39,123
O15931,W3,37,100,116
O15932,W3,4,110,53
O15933,W1,16,90,236
O15934,W1,44,26,222
O15935,W4,26,28,97
O15936,W4,37,36,144
O15937,W2,33,113,75
O15938,W1,41,58,221
O15939,W1,14,106,155
O15940,W5,11,109,85
O15941,W5,8,78,146
O15942,W3,31,102,123
O15943,W2,24,105,239
O15944,W4,21,74,93
O15945,W5,2,112,77
O15946,W5,19,42,111
O15947,W5,36,40,111
O15948,W5,8,33,203
O15949,W5,28,97,163
O15950,W1,20,80,128
O15951,W4,14,62,236
O15952,W4,19,28,107
O15953,W3,44,77,210
O15954,W3,47,33,225
O15955,W4,36,31,192
O15956,W1,37,76,144
O15957,W2,12,34,208
O15958,W3,37,42,134
O15959,W2,34,61,101
O15960,W5,7,113,126
O15961,W2,43,79,74
O15962,W1,17,36,200
O15963,W3,22,115,200
O15964,W3,39,62,181
O15965,W5,16,36,206
O15966,W1,32,30,204
O15967,W4,41,106,129
O15968,W3,33,86,100
O15969,W2,21,92,140
O15970,W5,17,78,219
O15971,W3,28,54,154
O15972,W1,44,55,212
O15973,W1,35,80,96
O15974,W3,43,47,98
O15975,W4,3,106,58
O15976,W4,44,66,51
O15977,W1,6,56,113
O15978,W2,21,32,66
O15979,W2,42,105,113
O15980,W1,27,68,61
O15981,W1,48,97,157
O15982,W4,34,117,197
O15983,W5,7,37,108
O15984,W3,36,83,179
O15985,W1,7,37,132
O15986,W1,27,71,191
O15987,W1,14,104,240
O15988,W2,44,71,210
O15989,W3,17,71,105
O15990,W1,12,29,52
O15991,W4,44,40,97
O15992,W1,17,95,49
O15993,W4,5,113,234
O15994,W3,19,50,122
O15995,W3,39,116,88
O15996,W3,2,57,133
O15997,W1,29,40,187
O15998,W2,46,63,203
O15999,W3,44,89,164
O16000,W5,32,33,184
O16001,W4,37,65,158
O16002,W4,39,107,199
O16003,W2,5,49,164
O16004,W3,41,105,98
O16005,W2,1,25,64
O16006,W3,38,102,217
O16007,W4,9,33,211
O16008,W1,20,37,216
O16009,W5,24,39,133
O16010,W5,37,100,123
O16011,W5,42,45,161
O16012,W4,7,112,210
O16013,W2,26,70,162
O16014,W3,35,25,215
O16015,W5,33,27,91
O16016,W5,29,100,207
O16017,W1,15,64,208
O16018,W2,29,109,63
O16019,W3,29,54,84
O16020,W3,12,28,227
O16021,W4,3,111,171
O16022,W3,28,98,231
O16023,W1,47,49,136
O16024,W3,5,62,61
O16025,W1,37,116,195
O16026,W3,21,51,230
O16027,W5,27,110,96
O16028,W3,33,48,135
O16029,W2,30,117,122
O16030,W3,31,37,75
O16031,W3,1,91,220
O16032,W2,39,43,183
O16033,W3,48,43,102
O16034,W4,6,90,116
O16035,W4,29,46,144
O16036,W3,14,55,238
O16037,W4,25,72,111
O16038,W1,18,33,79
O16039,W1,48,107,121
O16040,W1,44,56,209
O16041,W1,27,88,182
O16042,W5,6,52,188
O16043,W4,32,73,188
O16044,W1,34,47,48
O16045,W3,27,79,216
O16046,W1,4,75,161
O16047,W4,47,108,168
O16048,W4,34,35,208
O16049,W5,13,73,135
O16050,W3,12,119,171
O16051,W5,28,105,121
O16052,W4,34,44,220
O16053,W2,13,35,187
O16054,W5,11,37,216
O16055,W2,48,65,124
O16056,W1,36,91,131
O16057,W1,43,113,67
O16058,W4,17,116,153
O16059,W4,6,29,96
O16060,W5,21,76,83
O16061,W3,43,76,71
O16062,W1,47,105,107
O16063,W3,7,86,105
O16064,W2,47,107,160
O16065,W1,41,90,85
O16066,W4,2,87,206
O16067,W2,26,35,236
O16068,W4,21,101,181
O16069,W4,9,80,176
O16070,W4,33,78,181
O16071,W4,23,58,157
O16072,W3,15,31,109
O16073,W1,23,91,99
O16074,W3,40,91,164
O16075,W5,17,86,141
O16076,W4,45,115,99
O16077,W4,26,79,112
O16078,W3,11,99,191
O16079,W3,27,65,178
O16080,W5,37,79,91
O16081,W2,27,47,78
O16082,W5,16,41,100
O16083,W1,6,62,175
O16084,W5,10,45,231
O16085,W2,37,29,106
O16086,W5,30,36,203
O16087,W3,20,114,109
O16088,W2,10,84,165
O16089,W1,16,76,76
O16090,W4,29,32,189
O16091,W4,38,102,197
O16092,W1,3,113,153
O16093,W5,26,81,87
O16094,W3,25,68,200
O16095,W1,38,30,141
O16096,W1,38,86,121
O16097,W5,7,92,62
O16098,W2,30,27,174
O16099,W3,3,120,114
O16100,W4,36,91,210
O16101,W2,46,115,230
O16102,W3,12,46,230
O16103,W1,6,114,205
O16104,W4,30,42,147
O16105,W1,45,49,239
O16106,W5,24,92,224
O16107,W5,2,74,187
O16108,W3,22,61,180
O16109,W3,27,116,83
O16110,W2,2,72,140
O16111,W1,10,105,234
O16112,W4,32,85,82
O16113,W1,11,59,181
O16114,W1,15,48,58
O16115,W1,42,29,219
O16116,W1,38,97,118
O16117,W4,14,91,150
O16118,W4,21,103,193
O16119,W1,24,53,69
O16120,W1,17,28,209
O16121,W2,12,90,181
O16122,W2,6,37,153
O16123,W3,17,48,143
O16124,W3,17,46,181
O16125,W3,24,101,109
O16126,W5,28,109,121
O16127,W1,42,114,210
O16128,W1,8,55,151
O16129,W4,20,59,208
O16130,W1,19,113,64
O16131,W4,11,36,230
O16132,W4,15,111,153
O16133,W2,7,79,128
O16134,W3,43,50,89
O16135,W1,13,115,177
O16136,W1,14,97,217
O16137,W2,30,42,152
O16138,W1,20,111,84
O16139,W1,36,39,177
O16140,W2,36,38,140
O16141,W3,46,106,141
O16142,W1,45,96,206
O16143,W5,43,120,160
O16144,W1,43,64,174
O16145,W2,20,60,237
O16146,W1,40,30,174
O16147,W3,32,82,180
O16148,W2,7,93,204
O16149,W4,15,29,73
O16150,W3,17,74,115
O16151,W2,8,93,146
O16152,W4,46,100,164
O16153,W1,6,57,102
O16154,W2,38,102,164
O16155,W5,27,74,84
O16156,W1,6,64,179
O16157,W1,46,59,53
O16158,W4,7,62,173
O16159,W5,43,74,186
O16160,W4,25,98,205
O16161,W5,45,93,217
O16162,W2,20,113,230
O16163,W3,11,116,212
O16164,W1,1,52,61
O16165,W2,44,119,154
O16166,W5,45,41,109
O16167,W4,24,113,239
O16168,W2,29,37,143
O16169,W1,8,58,210
O16170,W5,48,34,176
O16171,W4,45,70,89
O16172,W4,44,45,198
O16173,W2,25,81,52
O16174,W4,34,87,228
O16175,W1,35,66,132
O16176,W1,48,107,175
O16177,W3,20,36,127
O16178,W1,7,50,231
O16179,W1,24,35,147
O16180,W5,45,45,164
O16181,W1,18,57,94
O16182,W4,26,80,230
O16183,W3,19,114,55
O16184,W1,34,74,57
O16185,W4,15,81,108
O16186,W5,33,54,104
O16187,W3,31,46,231
O16188,W4,37,31,75
O16189,W5,3,65,180
O16190,W4,20,38,195
O16191,W3,48,103,230
O16192,W3,19,100,229
O16193,W1,29,69,100
O16194,W2,2,115,64
O16195,W5,17,91,58
O16196,W2,24,94,239
O16197,W2,22,74,53
O16198,W1,17,92,123
O16199,W3,42,81,98
O16200,W3,2,48,151
O16201,W2,4,82,138
O16202,W2,34,95,133
O16203,W4,11,116,201
O16204,W3,11,24,146
O16205,W5,10,80,159
O16206,W3,1,99,109
O16207,W2,39,119,203
O16208,W4,32,93,168
O16209,W4,27,67,135
O16210,W4,40,61,91
O16211,W5,39,98,103
O16212,W3,42,57,206
O16213,W5,48,76,49
O16214,W2,13,77,72
O16215,W1,21,88,116
O16216,W5,27,74,155
O16217,W1,12,75,183
O16218,W4,26,105,198
O16219,W4,15,34,195
O16220,W5,32,59,195
O16221,W5,21,116,139
O16222,W3,24,31,125
O16223,W3,13,63,204
O16224,W3,35,114,59
O16225,W4,26,90,138
O16226,W3,35,30,88
O16227,W3,13,60,233
O16228,W2,7,41,125
O16229,W4,38,75,103
O16230,W4,29,25,209
O16231,W4,35,47,99
O16232,W3,11,48,203
O16233,W1,9,33,225
O16234,W3,3,106,211
O16235,W2,28,77,53
O16236,W3,4,35,65
O16237,W2,1,40,217
O16238,W4,22,80,56
O16239,W2,11,94,54
O16240,W5,26,69,48
O16241,W3,12,112,68
O16242,W4,32,115,49
O16243,W3,15,43,132
O16244,W3,20,35,159
O16245,W2,43,36,54
O16246,W3,28,75,73
O16247,W4,38,115,91
O16248,W3,40,111,59
O16249,W5,9,82,171
O16250,W4,28,77,119
O16251,W4,45,93,192
O16252,W4,46,74,175
O16253,W3,45,47,83
O16254,W2,2,51,213
O16255,W3,10,56,103
O16256,W5,45,51,140
O16257,W2,37,24,127
O16258,W4,34,73,206
O16259,W4,5,56,196
O16260,W2,19,29,193
O16261,W3,23,104,113
O16262,W4,3,28,90
O16263,W2,29,86,232
O16264,W5,24,94,235
O16265,W4,18,81,222
O16266,W5,10,26,143
O16267,W4,10,92,88
O16268,W1,34,87,83
O16269,W3,45,110,147
O16270,W3,48,68,61
O16271,W2,1,53,116
O16272,W1,12,92,230
O16273,W4,4,37,140
O16274,W4,47,56,120
O16275,W1,36,30,232
O16276,W4,18,56,77
O16277,W4,2,101,171
O16278,W5,2,56,95
O16279,W5,16,30,202
O16280,W3,23,116,192
O16281,W1,7,80,118
O16282,W5,4,120,111
O16283,W2,10,77,225
O16284,W2,48,50,83
O16285,W5,45,29,152
O16286,W1,16,70,82
O16287,W3,46,43,186
O16288,W5,37,62,89
O16289,W5,41,111,70
O16290,W4,22,94,90
O16291,W4,36,81,104
O16292,W4,3,118,99
O16293,W4,1,111,66
O16294,W4,19,72,231
O16295,W4,10,78,180
O16296,W2,8,58,214
O16297,W4,3,67,80
O16298,W5,4,114,126
O16299,W2,17,90,160
O16300,W3,16,32,182
O16301,W5,14,49,95
O16302,W5,20,107,140
O16303,W1,24,37,110
O16304,W5,48,101,162
O16305,W3,19,79,215
O16306,W5,47,81,228
O16307,W2,38,95,213
O16308,W1,29,77,163
O16309,W1,9,81,119
O16310,W3,48,101,89
O16311,W3,31,109,219
O16312,W1,32,84,92
O16313,W3,11,109,208
O16314,W2,36,46,71
O16315,W3,43,85,128
O16316,W1,25,58,100
O16317,W4,24,48,92
O16318,W5,39,74,169
O16319,W3,45,58,181
O16320,W1,21,103,149
O16321,W2,4,46,149
O16322,W2,30,118,204
O16323,W5,40,33,86
O16324,W3,42,64,88
O16325,W3,35,86,196
