order_id,product_id,customer_id,quantity
O12604,P443,C597,5
O12605,P91,C1700,4
O12606,P469,C950,2
O12607,P241,C601,5
O12608,P44,C691,3
O12609,P413,C1866,1
O12610,P41,C1286,1
O12611,P107,C1339,2
O12612,P399,C520,4
O12613,P243,C1635,4
O12614,P19,C936,3
O12615,P13,C341,4
O12616,P307,C1487,5
O12617,P203,C450,2
O12618,P290,C1457,4
O12619,P170,C832,2
O12620,P262,C1161,4
O12621,P87,C1912,3
O12622,P192,C1892,4
O12623,P420,C1902,2
O12624,P393,C1716,2
O12625,P457,C1571,2
O12626,P150,C697,3
O12627,P469,C760,2
O12628,P304,C803,5
O12629,P341,C1767,5
O12630,P437,C1275,5
O12631,P350,C184,4
O12632,P68,C1712,5
O12633,P211,C1273,1
O12634,P199,C1642,4
O12635,P180,C1429,4
O12636,P375,C1045,1
O12637,P193,C1560,3
O12638,P454,C1696,4
O12639,P370,C1602,1
O12640,P455,C459,5
O12641,P50,C1026,2
O12642,P317,C1040,1
O12643,P26,C182,1
O12644,P480,C1124,1
O12645,P95,C574,2
O12646,P255,C157,5
O12647,P488,C964,1
O12648,P323,C1813,4
O12649,P161,C986,4
O12650,P296,C1560,1
O12651,P221,C1831,2
O12652,P414,C301,3
O12653,P167,C1126,4
O12654,P358,C1573,1
O12655,P441,C1628,3
O12656,P212,C816,1
O12657,P328,C1983,3
O12658,P106,C681,2
O12659,P281,C677,4
O12660,P349,C1285,2
O12661,P147,C1922,3
O12662,P52,C1660,2
O12663,P232,C862,1
O12664,P268,C574,3
O12665,P212,C395,2
O12666,P436,C1428,3
O12667,P151,C991,4
O12668,P329,C621,1
O12669,P205,C1054,5
O12670,P498,C1005,2
O12671,P225,C274,4
O12672,P478,C444,4
O12673,P261,C1350,1
O12674,P259,C1965,2
O12675,P379,C96,5
O12676,P259,C414,5
O12677,P456,C1653,2
O12678,P107,C264,5
O12679,P251,C901,1
O12680,P492,C1461,4
O12681,P161,C284,2
O12682,P243,C305,2
O12683,P173,C656,4
O12684,P270,C443,1
O12685,P408,C969,3
O12686,P40,C1200,1
O12687,P60,C477,3
O12688,P24,C1768,1
O12689,P63,C1925,2
O12690,P391,C965,3
O12691,P154,C817,1
O12692,P356,C933,5
O12693,P377,C918,3
O12694,P376,C948,5
O12695,P241,C1353,4
O12696,P496,C1058,1
O12697,P224,C217,2
O12698,P487,C48,2
O12699,P41,C1987,3
O12700,P299,C1796,3
O12701,P411,C200,1
O12702,P368,C1044,5
O12703,P90,C2000,1
O12704,P348,C577,5
O12705,P242,C1003,5
O12706,P101,C67,4
O12707,P292,C1017,1
O12708,P121,C205,5
O12709,P206,C244,4
O12710,P416,C886,1
O12711,P146,C777,3
O12712,P102,C659,1
O12713,P374,C921,4
O12714,P186,C846,5
O12715,P36,C816,1
O12716,P394,C1612,5
O12717,P366,C688,5
O12718,P392,C1596,5
O12719,P51,C1002,1
O12720,P402,C1580,2
O12721,P262,C1892,2
O12722,P46,C200,3
O12723,P130,C1579,3
O12724,P125,C1970,2
O12725,P71,C2,1
O12726,P475,C1205,4
O12727,P236,C181,1
O12728,P97,C77,5
O12729,P169,C947,2
O12730,P427,C765,5
O12731,P256,C298,2
O12732,P261,C77,5
O12733,P171,C1429,1
O12734,P179,C700,2
O12735,P109,C1127,1
O12736,P361,C1766,5
O12737,P12,C978,3
O12738,P48,C754,2
O12739,P303,C1640,1
O12740,P238,C431,3
O12741,P173,C1319,2
O12742,P413,C236,5
O12743,P420,C713,1
O12744,P239,C117,3
O12745,P136,C97,3
O12746,P107,C1164,5
O12747,P202,C335,3
O12748,P471,C604,1
O12749,P449,C2000,5
O12750,P170,C454,5
O12751,P447,C500,3
O12752,P235,C1200,3
O12753,P51,C571,2
O12754,P59,C1132,2
O12755,P94,C1362,4
O12756,P155,C1914,3
O12757,P447,C144,5
O12758,P275,C1088,1
O12759,P13,C1247,4
O12760,P94,C1449,3
O12761,P104,C845,1
O12762,P456,C675,2
O12763,P69,C72,2
O12764,P182,C150,1
O12765,P415,C210,3
O12766,P330,C1044,3
O12767,P207,C525,1
O12768,P346,C1171,5
O12769,P122,C1243,4
O12770,P74,C621,3
O12771,P188,C1575,4
O12772,P425,C153,5
O12773,P79,C1967,3
O12774,P374,C913,5
O12775,P184,C822,5
O12776,P212,C29,2
O12777,P146,C1080,4
O12778,P157,C768,2
O12779,P404,C1470,2
O12780,P272,C626,5
O12781,P242,C1872,1
O12782,P442,C1212,3
O12783,P408,C180,2
O12784,P430,C1749,2
O12785,P67,C284,1
O12786,P121,C1710,4
O12787,P353,C1838,3
O12788,P142,C1389,1
O12789,P293,C1954,1
O12790,P157,C1332,4
O12791,P255,C824,5
O12792,P5,C1673,1
O12793,P164,C543,4
O12794,P484,C1133,4
O12795,P71,C1399,5
O12796,P423,C382,4
O12797,P160,C1483,5
O12798,P439,C697,2
O12799,P119,C716,2
O12800,P143,C646,4
O12801,P431,C1202,4
O12802,P146,C632,4
O12803,P251,C995,3
O12804,P38,C1474,3
O12805,P221,C1281,4
O12806,P341,C622,3
O12807,P165,C1068,3
O12808,P368,C761,4
O12809,P455,C1886,1
O12810,P467,C1209,5
O12811,P198,C1941,4
O12812,P495,C212,3
O12813,P252,C81,1
O12814,P206,C813,3
O12815,P318,C733,1
O12816,P89,C835,5
O12817,P249,C807,1
O12818,P226,C1849,4
O12819,P316,C1963,2
O12820,P73,C836,4
O12821,P373,C827,2
O12822,P440,C1478,1
O12823,P273,C667,1
O12824,P200,C1695,1
O12825,P352,C805,4
O12826,P500,C54,2
O12827,P259,C301,4
O12828,P313,C1788,1
O12829,P491,C1350,4
O12830,P102,C705,1
O12831,P443,C1134,1
O12832,P427,C1638,3
O12833,P67,C925,3
O12834,P393,C635,3
O12835,P174,C387,2
O12836,P9,C1791,4
O12837,P291,C1133,1
O12838,P153,C759,4
O12839,P329,C1501,1
O12840,P122,C1568,5
O12841,P423,C98,1
O12842,P434,C1025,1
O12843,P158,C32,4
O12844,P72,C1490,1
O12845,P421,C831,3
O12846,P376,C1416,2
O12847,P256,C956,3
O12848,P11,C835,4
O12849,P381,C762,3
O12850,P200,C24,1
O12851,P126,C1383,1
O12852,P240,C1883,5
O12853,P395,C781,3
O12854,P81,C97,2
O12855,P62,C119,3
O12856,P305,C187,2
O12857,P261,C591,3
O12858,P40,C514,3
O12859,P457,C1066,5
O12860,P205,C653,5
O12861,P173,C1116,1
O12862,P199,C906,1
O12863,P149,C1263,3
O12864,P215,C1774,5
O12865,P141,C490,5
O12866,P285,C1301,4
O12867,P474,C1494,2
O12868,P241,C1729,4
O12869,P228,C1754,3
O12870,P88,C1753,1
O12871,P225,C1985,5
O12872,P405,C259,1
O12873,P258,C444,1
O12874,P340,C1933,1
O12875,P149,C1143,2
O12876,P3,C1381,4
O12877,P419,C881,5
O12878,P256,C361,4
O12879,P468,C80,1
O12880,P26,C289,5
O12881,P133,C1003,1
O12882,P243,C1752,2
O12883,P132,C1760,4
O12884,P500,C757,5
O12885,P467,C1380,1
O12886,P98,C967,3
O12887,P394,C329,1
O12888,P172,C931,2
O12889,P420,C417,2
O12890,P487,C1967,1
O12891,P363,C1597,3
O12892,P23,C415,5
O12893,P383,C417,4
O12894,P30,C430,5
O12895,P203,C1173,1
O12896,P224,C1053,1
O12897,P34,C483,2
O12898,P143,C1252,4
O12899,P24,C1602,2
O12900,P139,C262,3
O12901,P492,C201,5
O12902,P113,C1660,3
O12903,P483,C887,3
O12904,P193,C156,3
O12905,P245,C1333,4
O12906,P246,C61,4
O12907,P192,C1652,3
O12908,P247,C1134,2
O12909,P495,C1261,3
O12910,P73,C1133,2
O12911,P196,C157,3
O12912,P57,C1059,4
O12913,P337,C943,1
O12914,P373,C749,4
O12915,P266,C212,3
O12916,P55,C940,2
O12917,P109,C1806,2
O12918,P228,C1323,1
O12919,P201,C1555,3
O12920,P299,C1496,2
O12921,P94,C670,1
O12922,P448,C1833,5
O12923,P220,C519,2
O12924,P44,C284,5
O12925,P230,C1561,1
O12926,P247,C134,2
O12927,P462,C1123,3
O12928,P422,C989,3
O12929,P467,C1514,5
O12930,P379,C719,3
O12931,P95,C1222,1
O12932,P188,C1215,5
O12933,P311,C1201,4
O12934,P13,C41,3
O12935,P95,C999,5
O12936,P228,C1767,5
O12937,P414,C1150,2
O12938,P441,C1659,1
O12939,P302,C946,1
O12940,P239,C1899,3
O12941,P241,C1176,1
O12942,P58,C587,4
O12943,P378,C1144,3
O12944,P299,C982,3
O12945,P117,C196,5
O12946,P118,C669,4
O12947,P182,C1020,5
O12948,P189,C180,1
O12949,P270,C1690,3
O12950,P77,C756,1
O12951,P84,C979,5
O12952,P388,C830,3
O12953,P296,C512,3
O12954,P475,C148,1
O12955,P429,C754,2
O12956,P496,C1742,4
O12957,P84,C690,2
O12958,P330,C1020,3
O12959,P201,C562,5
O12960,P207,C1563,4
O12961,P157,C1589,1
O12962,P497,C619,3
O12963,P341,C1379,1
O12964,P299,C1525,1
O12965,P13,C1637,4
O12966,P94,C985,1
O12967,P58,C1925,1
O12968,P108,C1485,5
O12969,P155,C412,2
O12970,P377,C1702,4
O12971,P188,C1233,3
O12972,P111,C1724,5
O12973,P384,C1070,2
O12974,P17,C390,5
O12975,P374,C1438,3
O12976,P418,C1611,1
O12977,P145,C635,1
O12978,P434,C1538,3
O12979,P47,C217,4
O12980,P156,C35,4
O12981,P53,C1544,1
O12982,P396,C243,2
O12983,P460,C1922,1
O12984,P93,C195,3
O12985,P393,C148,3
O12986,P438,C1309,4
O12987,P495,C1090,5
O12988,P435,C1696,5
O12989,P288,C760,4
O12990,P484,C1147,1
O12991,P468,C1933,4
O12992,P377,C953,3
O12993,P317,C646,2
O12994,P415,C1871,3
O12995,P59,C1333,3
O12996,P12,C82,3
O12997,P491,C1201,5
O12998,P94,C896,5
O12999,P336,C39,1
O13000,P297,C1095,3
O13001,P196,C532,1
O13002,P331,C1411,5
O13003,P288,C1830,4
O13004,P335,C814,5
O13005,P236,C1309,3
O13006,P97,C1156,3
O13007,P495,C1132,4
O13008,P52,C442,5
O13009,P128,C164,4
O13010,P57,C881,4
O13011,P30,C837,4
O13012,P141,C613,2
O13013,P304,C1095,1
O13014,P143,C992,3
O13015,P330,C1810,1
O13016,P414,C1985,4
O13017,P102,C738,3
O13018,P325,C1115,1
O13019,P164,C785,3
O13020,P424,C1381,5
O13021,P10,C1454,4
O13022,P52,C299,4
O13023,P158,C1356,3
O13024,P141,C460,3
O13025,P354,C1282,3
O13026,P67,C1171,5
O13027,P10,C1377,3
O13028,P357,C1654,5
O13029,P494,C1803,2
O13030,P101,C1342,1
O13031,P290,C91,1
O13032,P500,C1727,5
O13033,P346,C1874,2
O13034,P149,C1134,1
O13035,P91,C1447,5
O13036,P486,C539,4
O13037,P51,C1486,5
O13038,P289,C393,1
O13039,P228,C589,3
O13040,P364,C594,1
O13041,P194,C618,2
O13042,P453,C559,5
O13043,P72,C1591,3
O13044,P386,C1399,4
O13045,P114,C1797,5
O13046,P232,C960,5
O13047,P293,C1980,4
O13048,P330,C1066,5
O13049,P193,C1835,4
O13050,P106,C1736,4
O13051,P112,C1166,1
O13052,P185,C610,4
O13053,P9,C1199,4
O13054,P367,C663,3
O13055,P105,C489,3
O13056,P117,C129,2
O13057,P412,C1166,4
O13058,P47,C340,4
O13059,P491,C1867,3
O13060,P278,C1283,4
O13061,P243,C163,2
O13062,P237,C27,5
O13063,P366,C309,3
O13064,P401,C917,4
O13065,P343,C1470,4
O13066,P453,C1483,5
O13067,P96,C1001,1
O13068,P391,C1014,1
O13069,P82,C342,4
O13070,P473,C558,2
O13071,P282,C869,2
O13072,P413,C198,2
O13073,P493,C1104,2
O13074,P425,C1456,3
O13075,P146,C1775,4
O13076,P53,C271,1
O13077,P391,C107,2
O13078,P396,C1274,3
O13079,P211,C1647,4
O13080,P412,C1522,5
O13081,P355,C1317,1
O13082,P157,C534,2
O13083,P313,C1651,3
O13084,P174,C1365,4
O13085,P10,C615,1
O13086,P221,C1674,2
O13087,P259,C1956,5
O13088,P312,C1101,5
O13089,P499,C1213,4
O13090,P204,C1449,3
O13091,P397,C722,5
O13092,P189,C225,1
O13093,P419,C1842,4
O13094,P39,C860,1
O13095,P306,C1471,5
O13096,P360,C733,5
O13097,P50,C1224,5
O13098,P6,C1266,2
O13099,P450,C1506,5
O13100,P400,C1773,5
O13101,P404,C735,4
O13102,P391,C524,5
O13103,P316,C662,2
O13104,P194,C1954,2
O13105,P440,C367,2
O13106,P178,C1885,4
O13107,P432,C1537,5
O13108,P303,C1377,3
O13109,P69,C1373,2
O13110,P132,C1191,5
O13111,P245,C546,4
O13112,P103,C737,2
O13113,P359,C288,5
O13114,P136,C221,4
O13115,P147,C15,3
O13116,P396,C1464,1
O13117,P67,C271,5
O13118,P278,C1670,2
O13119,P392,C903,4
O13120,P310,C1188,3
O13121,P281,C910,2
O13122,P72,C1346,2
O13123,P14,C1803,2
O13124,P169,C1958,1
O13125,P91,C1572,2
O13126,P195,C281,2
O13127,P72,C1050,2
O13128,P194,C1403,5
O13129,P410,C1827,1
O13130,P170,C1397,2
O13131,P201,C1636,1
O13132,P49,C550,3
O13133,P74,C1254,5
O13134,P68,C1042,2
O13135,P403,C928,1
O13136,P358,C1464,3
O13137,P33,C588,5
O13138,P401,C1959,3
O13139,P245,C1793,2
O13140,P216,C1431,4
O13141,P181,C1053,2
O13142,P35,C980,2
O13143,P261,C1379,5
O13144,P378,C253,4
O13145,P105,C1913,2
O13146,P492,C362,5
O13147,P9,C1316,2
O13148,P355,C158,1
O13149,P201,C167,2
O13150,P99,C1926,2
O13151,P169,C749,3
O13152,P8,C99,4
O13153,P447,C1079,1
O13154,P357,C152,5
O13155,P241,C108,2
O13156,P475,C1693,1
O13157,P474,C1784,2
O13158,P136,C692,5
O13159,P14,C1244,4
O13160,P302,C1804,5
O13161,P226,C306,3
O13162,P151,C1299,2
O13163,P322,C1264,1
O13164,P30,C103,3
O13165,P382,C1546,4
O13166,P128,C1215,4
O13167,P149,C2000,1
O13168,P30,C1617,4
O13169,P75,C1743,1
O13170,P495,C150,2
O13171,P209,C1367,3
O13172,P410,C1578,1
O13173,P496,C1768,4
O13174,P464,C908,4
O13175,P313,C1591,3
O13176,P228,C1044,4
O13177,P113,C768,4
O13178,P351,C1202,1
O13179,P359,C1743,3
O13180,P464,C1663,5
O13181,P62,C1073,1
O13182,P470,C1849,1
O13183,P352,C256,1
O13184,P283,C1344,2
O13185,P183,C595,3
O13186,P362,C1626,5
O13187,P262,C1466,5
O13188,P457,C1154,5
O13189,P123,C1573,5
O13190,P472,C745,1
O13191,P207,C1764,4
O13192,P299,C1898,1
O13193,P268,C441,4
O13194,P431,C336,5
O13195,P262,C979,1
O13196,P120,C650,2
O13197,P155,C1537,1
O13198,P362,C846,2
O13199,P271,C425,3
O13200,P97,C1551,5
O13201,P326,C1763,3
O13202,P85,C976,4
O13203,P349,C1843,4
O13204,P364,C760,2
O13205,P392,C310,5
O13206,P400,C1621,2
O13207,P57,C1690,3
O13208,P115,C1094,2
O13209,P334,C1163,1
O13210,P405,C336,1
O13211,P362,C20,3
O13212,P101,C1136,4
O13213,P494,C283,4
O13214,P53,C212,2
O13215,P247,C76,2
O13216,P289,C325,4
O13217,P309,C1064,3
O13218,P401,C136,2
O13219,P294,C395,3
O13220,P368,C1937,3
O13221,P53,C385,2
O13222,P414,C316,4
O13223,P181,C540,1
O13224,P350,C601,1
O13225,P469,C305,1
O13226,P162,C836,2
O13227,P122,C1656,5
O13228,P322,C199,1
O13229,P186,C851,5
O13230,P78,C682,3
O13231,P49,C785,5
O13232,P39,C60,5
O13233,P421,C1404,1
O13234,P390,C669,3
O13235,P216,C1650,1
O13236,P146,C118,1
O13237,P192,C1086,2
O13238,P97,C607,5
O13239,P295,C879,1
O13240,P488,C1862,2
O13241,P378,C485,2
O13242,P271,C796,1
O13243,P338,C1380,5
O13244,P270,C805,2
O13245,P212,C62,3
O13246,P161,C670,1
O13247,P393,C1379,4
O13248,P75,C710,1
O13249,P433,C437,4
O13250,P15,C38,4
O13251,P293,C113,5
O13252,P161,C186,4
O13253,P117,C227,3
O13254,P289,C801,3
O13255,P368,C540,4
O13256,P140,C1412,3
O13257,P129,C548,1
O13258,P251,C1857,4
O13259,P468,C410,1
O13260,P320,C413,5
O13261,P32,C993,5
O13262,P18,C65,3
O13263,P419,C752,1
O13264,P312,C235,2
O13265,P462,C1390,5
O13266,P370,C1269,5
O13267,P13,C585,5
O13268,P399,C1949,2
O13269,P468,C1126,2
O13270,P45,C518,2
O13271,P400,C357,4
O13272,P269,C1481,3
O13273,P188,C1932,5
O13274,P311,C1796,3
O13275,P484,C1581,3
O13276,P445,C998,5
O13277,P68,C149,1
O13278,P358,C1028,1
O13279,P224,C1159,3
O13280,P186,C1863,2
O13281,P360,C803,3
O13282,P232,C1109,2
O13283,P318,C342,1
O13284,P470,C769,3
O13285,P213,C80,5
O13286,P191,C1053,4
O13287,P80,C1151,2
O13288,P153,C1740,3
O13289,P192,C900,4
O13290,P283,C555,1
O13291,P223,C614,4
O13292,P332,C1352,1
O13293,P455,C1734,2
O13294,P441,C668,4
O13295,P34,C1858,3
O13296,P255,C1404,4
O13297,P74,C1972,5
O13298,P319,C1078,5
O13299,P425,C1727,2
O13300,P144,C128,5
O13301,P73,C1658,4
O13302,P339,C135,4
O13303,P492,C529,1
O13304,P233,C476,1
O13305,P338,C1680,4
O13306,P138,C646,4
O13307,P130,C69,4
O13308,P362,C969,2
O13309,P153,C680,5
O13310,P196,C1991,2
O13311,P500,C1551,4
O13312,P103,C608,5
O13313,P365,C1145,3
O13314,P284,C798,2
O13315,P390,C970,2
O13316,P485,C959,4
O13317,P33,C847,1
O13318,P373,C660,2
O13319,P166,C1410,2
O13320,P121,C799,4
O13321,P325,C42,2
O13322,P469,C75,4
O13323,P333,C173,3
O13324,P156,C1821,1
O13325,P285,C336,4
O13326,P29,C523,2
O13327,P240,C494,3
O13328,P416,C536,2
O13329,P61,C577,1
O13330,P136,C1933,1
O13331,P233,C1890,4
O13332,P493,C913,4
O13333,P30,C53,5
O13334,P53,C1106,5
O13335,P59,C884,5
O13336,P344,C1515,5
O13337,P50,C1785,1
O13338,P407,C1576,3
O13339,P154,C1647,4
O13340,P136,C1626,4
O13341,P125,C741,5
O13342,P128,C1651,5
O13343,P473,C1902,1
O13344,P273,C1876,1
O13345,P20,C1431,2
O13346,P56,C244,1
O13347,P54,C386,3
O13348,P156,C1553,3
O13349,P442,C417,2
O13350,P456,C1450,1
O13351,P407,C148,3
O13352,P349,C36,4
O13353,P456,C510,1
O13354,P458,C1058,2
O13355,P349,C867,5
O13356,P72,C339,2
O13357,P201,C1484,5
O13358,P217,C288,2
O13359,P223,C1267,3
O13360,P497,C62,1
O13361,P259,C1436,2
O13362,P33,C743,4
O13363,P258,C1505,1
O13364,P313,C1001,1
O13365,P410,C77,1
O13366,P444,C755,5
O13367,P425,C1009,5
O13368,P338,C1753,3
O13369,P292,C1417,5
O13370,P426,C360,4
O13371,P108,C819,4
O13372,P77,C1830,4
O13373,P179,C392,4
O13374,P290,C792,1
O13375,P168,C1094,2
O13376,P102,C971,3
O13377,P56,C1005,5
O13378,P405,C1351,5
O13379,P198,C1823,2
O13380,P42,C1339,4
O13381,P37,C1186,5
O13382,P423,C825,3
O13383,P424,C1609,2
O13384,P243,C924,3
O13385,P326,C1199,3
O13386,P37,C129,5
O13387,P124,C584,1
O13388,P111,C155,4
O13389,P358,C651,5
O13390,P400,C1744,1
O13391,P200,C400,2
O13392,P226,C1800,5
O13393,P87,C1063,3
O13394,P29,C675,3
O13395,P34,C1512,4
O13396,P404,C961,3
O13397,P34,C1638,5
O13398,P22,C355,5
O13399,P462,C622,5
O13400,P389,C1791,2
O13401,P196,C1648,4
O13402,P73,C1597,5
O13403,P110,C1937,5
O13404,P365,C1822,2
O13405,P405,C599,1
O13406,P129,C1912,5
O13407,P255,C1418,3
O13408,P377,C1135,2
O13409,P100,C808,5
O13410,P258,C1158,1
O13411,P270,C529,3
O13412,P362,C1667,3
O13413,P403,C1920,4
O13414,P365,C848,2
O13415,P197,C1166,4
O13416,P399,C1367,5
O13417,P342,C984,5
O13418,P248,C265,3
O13419,P439,C943,2
O13420,P194,C66,2
O13421,P227,C1282,5
O13422,P201,C1606,1
O13423,P55,C907,3
O13424,P452,C358,4
O13425,P242,C1163,2
O13426,P29,C1001,4
O13427,P34,C571,2
O13428,P42,C1911,3
O13429,P68,C627,4
O13430,P10,C313,3
O13431,P132,C1356,3
O13432,P216,C80,4
O13433,P373,C324,4
O13434,P177,C1187,3
O13435,P408,C164,4
O13436,P19,C1608,1
O13437,P108,C1266,1
O13438,P456,C1989,1
O13439,P316,C620,4
O13440,P262,C1492,2
O13441,P22,C399,1
O13442,P244,C1085,5
O13443,P249,C1748,2
O13444,P419,C1293,3
O13445,P142,C595,2
O13446,P465,C435,4
O13447,P168,C980,1
O13448,P132,C316,3
O13449,P185,C182,3
O13450,P355,C1028,4
O13451,P253,C532,5
O13452,P46,C9,1
O13453,P1,C1839,3
O13454,P476,C1392,3
O13455,P270,C493,3
O13456,P284,C829,4
O13457,P338,C1993,4
O13458,P363,C990,4
O13459,P186,C647,2
O13460,P71,C213,2
O13461,P344,C344,2
O13462,P482,C67,5
O13463,P155,C1094,1
O13464,P496,C500,1
O13465,P50,C575,1
O13466,P403,C1759,1
O13467,P95,C162,1
O13468,P358,C104,4
O13469,P401,C1411,1
O13470,P98,C1337,3
O13471,P499,C1926,2
O13472,P450,C1367,2
O13473,P389,C245,5
O13474,P36,C1038,3
O13475,P403,C105,5
O13476,P471,C375,1
O13477,P174,C444,2
O13478,P469,C1229,4
O13479,P92,C129,2
O13480,P323,C585,1
O13481,P206,C161,2
O13482,P228,C1271,4
O13483,P241,C1646,4
O13484,P263,C673,4
O13485,P463,C554,5
O13486,P435,C1047,5
O13487,P89,C1617,2
O13488,P144,C1796,1
O13489,P276,C781,3
O13490,P387,C494,2
O13491,P22,C984,3
O13492,P117,C17,3
O13493,P451,C1613,1
O13494,P355,C277,2
O13495,P402,C725,3
O13496,P124,C413,1
O13497,P24,C835,4
O13498,P55,C33,5
O13499,P160,C986,1
O13500,P490,C125,2
O13501,P314,C1654,4
O13502,P175,C1627,5
O13503,P493,C1864,4
O13504,P66,C1073,4
O13505,P324,C760,3
O13506,P200,C965,1
O13507,P385,C1013,3
O13508,P66,C486,4
O13509,P412,C1933,2
O13510,P116,C641,1
O13511,P360,C1601,1
O13512,P324,C804,2
O13513,P299,C678,1
O13514,P217,C1232,1
O13515,P37,C356,1
O13516,P452,C736,5
O13517,P188,C1016,1
O13518,P333,C1851,5
O13519,P253,C974,4
O13520,P498,C945,5
O13521,P428,C612,2
O13522,P384,C801,3
O13523,P354,C361,3
O13524,P228,C1323,1
O13525,P444,C246,4
O13526,P301,C1700,1
O13527,P457,C432,3
O13528,P383,C478,3
O13529,P444,C1153,3
O13530,P84,C194,4
O13531,P385,C859,4
O13532,P332,C1744,1
O13533,P97,C160,4
O13534,P281,C206,2
O13535,P400,C538,2
O13536,P8,C1920,4
O13537,P328,C335,3
O13538,P77,C621,2
O13539,P288,C1409,4
O13540,P466,C1883,2
O13541,P318,C254,3
O13542,P342,C207,3
O13543,P466,C837,2
O13544,P248,C1382,4
O13545,P383,C319,4
O13546,P243,C1418,3
O13547,P353,C45,3
O13548,P119,C573,4
O13549,P152,C1693,1
O13550,P340,C280,4
O13551,P277,C1675,1
O13552,P88,C1678,4
O13553,P126,C1037,1
O13554,P442,C1116,1
O13555,P311,C498,4
O13556,P302,C314,5
O13557,P222,C112,5
O13558,P80,C1966,5
O13559,P289,C1507,5
O13560,P395,C1717,1
O13561,P72,C354,3
O13562,P31,C1417,5
O13563,P4,C443,5
O13564,P404,C1056,1
O13565,P151,C944,5
O13566,P484,C233,3
O13567,P69,C1704,4
O13568,P28,C909,5
O13569,P1,C687,5
O13570,P96,C1265,5
O13571,P119,C1493,2
O13572,P285,C1681,3
O13573,P373,C685,3
O13574,P211,C1662,3
O13575,P395,C134,5
O13576,P469,C607,2
O13577,P249,C416,3
O13578,P95,C1862,1
O13579,P342,C1593,5
O13580,P424,C1391,3
O13581,P388,C117,1
O13582,P453,C1871,4
O13583,P32,C325,3
O13584,P383,C1032,2
O13585,P125,C664,4
O13586,P3,C1996,3
O13587,P179,C1439,4
O13588,P447,C503,3
O13589,P7,C332,5
O13590,P407,C1497,5
O13591,P409,C1745,2
O13592,P499,C1254,2
O13593,P422,C1816,2
O13594,P132,C1295,5
O13595,P310,C285,1
O13596,P419,C341,5
O13597,P278,C565,4
O13598,P402,C1344,5
O13599,P170,C708,5
O13600,P218,C1504,3
O13601,P107,C1573,1
O13602,P460,C1150,4
O13603,P491,C472,2
O13604,P347,C797,2
O13605,P305,C378,5
O13606,P485,C1263,2
O13607,P58,C1960,4
O13608,P61,C1853,4
O13609,P90,C1069,5
O13610,P280,C675,5
O13611,P77,C1533,1
O13612,P178,C656,3
O13613,P38,C740,1
O13614,P421,C1784,3
O13615,P411,C1027,4
O13616,P399,C1906,3
O13617,P500,C967,3
O13618,P17,C1831,2
O13619,P38,C907,4
O13620,P232,C1161,4
O13621,P241,C1740,2
O13622,P258,C1220,3
O13623,P87,C1893,4
O13624,P246,C152,4
O13625,P354,C653,2
O13626,P350,C1024,2
O13627,P117,C1254,1
O13628,P470,C1959,1
O13629,P90,C1334,1
O13630,P380,C613,4
O13631,P162,C900,5
O13632,P49,C142,4
O13633,P190,C38,4
O13634,P157,C1265,4
O13635,P323,C1638,4
O13636,P205,C1317,5
O13637,P351,C448,4
O13638,P143,C1115,2
O13639,P198,C765,4
O13640,P476,C1711,2
O13641,P379,C1091,1
O13642,P145,C856,4
O13643,P314,C1244,3
O13644,P436,C1686,5
O13645,P324,C729,2
O13646,P109,C844,2
O13647,P495,C1559,4
O13648,P490,C190,3
O13649,P150,C691,5
O13650,P440,C284,4
O13651,P173,C1646,1
O13652,P331,C1531,3
O13653,P204,C1435,2
O13654,P161,C59,1
O13655,P365,C670,2
O13656,P238,C402,3
O13657,P118,C1316,3
O13658,P362,C927,5
O13659,P476,C1981,1
O13660,P52,C1413,4
O13661,P94,C1813,2
O13662,P250,C1937,3
O13663,P81,C1600,5
O13664,P191,C1729,1
O13665,P84,C1160,3
O13666,P58,C1501,3
O13667,P187,C1231,5
O13668,P403,C648,4
O13669,P202,C1753,2
O13670,P293,C61,1
O13671,P313,C390,1
O13672,P456,C1447,2
O13673,P357,C974,4
O13674,P217,C1142,5
O13675,P295,C89,2
O13676,P325,C881,1
O13677,P114,C549,4
O13678,P437,C335,1
O13679,P298,C1235,5
O13680,P362,C1980,5
O13681,P144,C1346,5
O13682,P93,C1072,2
O13683,P463,C1116,2
O13684,P445,C598,2
O13685,P420,C1290,4
O13686,P262,C1079,1
O13687,P49,C1011,4
O13688,P37,C48,4
O13689,P137,C419,5
O13690,P299,C1257,4
O13691,P429,C1469,2
O13692,P90,C1079,2
O13693,P365,C88,1
O13694,P373,C1886,5
O13695,P381,C1353,5
O13696,P159,C1884,3
O13697,P176,C128,3
O13698,P458,C841,5
O13699,P188,C1737,3
O13700,P442,C1137,4
O13701,P52,C545,5
O13702,P4,C1554,2
O13703,P362,C636,3
O13704,P181,C1560,4
O13705,P9,C1166,5
O13706,P83,C1520,5
O13707,P153,C280,5
O13708,P446,C1223,1
O13709,P1,C402,2
O13710,P256,C1163,2
O13711,P34,C1561,3
O13712,P254,C327,4
O13713,P106,C1130,5
O13714,P361,C859,3
O13715,P285,C831,1
O13716,P147,C1378,2
O13717,P152,C689,1
O13718,P352,C1595,5
O13719,P451,C585,4
O13720,P220,C1420,5
O13721,P146,C1046,4
