hospital_id,department,patients_per_day,avg_wait_time_minutes,treatment_cost
13,Cardiology,88,58,3857
32,Pediatrics,71,68,856
31,Pediatrics,117,106,3949
41,Pediatrics,180,51,453
46,Cardiology,290,41,4930
37,Pediatrics,84,78,3991
2,Emergency,262,45,4430
7,Cardiology,281,31,405
48,Emergency,231,46,3095
11,Cardiology,173,80,3808
11,Emergency,253,90,2314
23,Pediatrics,159,72,4248
31,Cardiology,134,33,1309
44,Emergency,149,40,375
45,Cardiology,197,113,246
8,Emergency,114,61,3648
32,Pediatrics,120,82,4825
48,Cardiology,215,16,2053
21,Cardiology,227,49,951
31,Emergency,114,24,4623
1,Emergency,122,49,587
13,Pediatrics,27,27,1653
11,Emergency,155,66,1861
29,Emergency,117,90,3283
4,Emergency,280,38,683
36,Pediatrics,166,25,4811
15,Pediatrics,204,55,4410
3,Cardiology,251,13,4705
29,Pediatrics,120,78,610
21,Emergency,166,117,4221
2,Cardiology,224,14,3913
6,Pediatrics,65,56,2340
31,Pediatrics,123,49,2250
24,Emergency,241,56,3302
40,Emergency,137,34,442
17,Pediatrics,24,68,1523
5,Cardiology,230,101,3967
2,Emergency,74,6,4495
12,Pediatrics,38,53,245
5,Pediatrics,107,100,2917
42,Emergency,266,49,4657
41,Cardiology,136,21,1015
20,Cardiology,189,32,2011
8,Cardiology,169,49,3801
1,Emergency,227,21,1439
6,Emergency,193,119,2346
11,Emergency,146,63,4017
3,Cardiology,175,18,3051
31,Cardiology,199,14,597
28,Emergency,106,102,3048
47,Emergency,286,82,890
43,Emergency,101,85,4300
5,Cardiology,83,105,109
26,Pediatrics,138,90,3198
16,Pediatrics,182,22,2916
31,Cardiology,197,39,426
28,Emergency,49,52,3666
7,Emergency,180,62,982
38,Emergency,22,119,1771
9,Emergency,43,22,837
39,Cardiology,78,56,2274
35,Pediatrics,256,34,1023
43,Pediatrics,259,41,4366
27,Cardiology,179,44,4582
12,Emergency,79,10,2924
25,Pediatrics,259,83,1253
43,Cardiology,78,39,2170
29,Emergency,72,30,4700
31,Pediatrics,83,109,1020
34,Cardiology,140,95,3582
33,Pediatrics,138,34,1543
27,Pediatrics,37,79,4607
2,Cardiology,24,28,2901
14,Cardiology,179,59,1875
13,Pediatrics,161,82,128
24,Pediatrics,37,91,2392
5,Cardiology,87,13,3803
34,Emergency,133,110,925
23,Emergency,41,66,3841
19,Emergency,39,115,238
30,Emergency,282,22,4552
49,Cardiology,117,55,2359
43,Emergency,124,107,1262
16,Pediatrics,24,23,3539
40,Emergency,148,73,2633
34,Cardiology,178,86,1459
49,Emergency,270,37,2325
11,Emergency,295,112,2660
14,Cardiology,102,42,3772
48,Emergency,137,17,2260
47,Cardiology,48,53,382
15,Emergency,157,77,1239
35,Cardiology,176,94,1897
7,Emergency,50,57,4236
29,Pediatrics,172,5,3079
44,Pediatrics,77,16,1290
22,Cardiology,106,28,1344
23,Cardiology,142,5,4508
24,Cardiology,210,72,2030
35,Pediatrics,47,11,2618
10,Cardiology,174,96,147
8,Emergency,249,105,233
48,Cardiology,56,73,3146
48,Cardiology,25,43,2464
12,Emergency,244,36,3609
29,Emergency,52,53,3606
29,Pediatrics,108,35,2233
23,Emergency,59,112,4194
26,Emergency,188,83,2637
37,Cardiology,37,7,2571
32,Pediatrics,34,117,2534
38,Emergency,151,114,4435
6,Pediatrics,228,51,3622
8,Emergency,298,115,2405
17,Pediatrics,295,19,4239
12,Emergency,296,55,1910
22,Cardiology,95,111,763
14,Pediatrics,131,86,3154
34,Pediatrics,285,89,4949
19,Emergency,91,78,4300
6,Pediatrics,40,25,3592
18,Emergency,207,94,1053
36,Pediatrics,140,45,1773
37,Pediatrics,160,7,1442
38,Cardiology,223,5,3591
15,Cardiology,228,25,2842
38,Pediatrics,28,79,2204
40,Cardiology,204,84,339
9,Pediatrics,220,103,2724
6,Emergency,83,25,3149
2,Pediatrics,44,109,2209
16,Pediatrics,175,79,4347
1,Cardiology,240,99,4325
30,Cardiology,158,53,1563
48,Emergency,40,69,499
33,Emergency,173,45,2821
1,Emergency,87,100,2037
39,Pediatrics,60,71,4736
16,Emergency,34,100,281
17,Emergency,298,46,1174
48,Cardiology,188,73,2673
48,Cardiology,153,61,2497
38,Emergency,218,47,1181
18,Emergency,257,105,518
22,Pediatrics,131,16,1260
22,Pediatrics,71,82,739
35,Cardiology,156,68,2184
31,Emergency,274,112,4689
40,Emergency,134,55,458
27,Emergency,177,77,1903
36,Emergency,283,64,638
4,Emergency,118,75,4539
49,Pediatrics,140,84,2318
5,Pediatrics,109,32,1813
25,Emergency,49,75,965
31,Pediatrics,249,18,2167
14,Pediatrics,158,36,2450
30,Emergency,273,12,875
47,Pediatrics,50,31,3368
12,Emergency,181,54,4771
27,Pediatrics,175,63,3727
45,Emergency,136,61,1135
24,Emergency,210,7,460
30,Pediatrics,195,31,2919
18,Pediatrics,24,98,395
14,Cardiology,31,38,1526
19,Emergency,78,30,3609
22,Emergency,269,105,2916
26,Emergency,112,44,2965
7,Emergency,130,119,792
28,Pediatrics,36,90,4695
38,Pediatrics,239,36,1167
5,Cardiology,24,45,1232
36,Emergency,148,6,1221
18,Cardiology,131,115,1341
14,Cardiology,43,76,1046
48,Cardiology,48,110,3247
23,Cardiology,151,11,1715
14,Cardiology,63,23,4759
32,Pediatrics,226,37,162
5,Pediatrics,235,6,493
22,Cardiology,263,71,1626
28,Pediatrics,50,96,1601
43,Pediatrics,285,82,619
12,Cardiology,30,19,488
18,Pediatrics,101,25,687
36,Pediatrics,175,82,3597
31,Emergency,185,63,3161
13,Cardiology,227,108,4831
20,Emergency,43,86,2671
45,Emergency,198,117,379
36,Cardiology,69,43,3216
7,Emergency,26,24,3572
23,Emergency,119,5,2084
34,Pediatrics,100,77,2381
32,Emergency,260,13,4381
21,Cardiology,200,111,904
6,Pediatrics,102,55,174
16,Pediatrics,73,42,3085
35,Pediatrics,109,107,809
47,Cardiology,222,97,3762
20,Cardiology,50,19,4730
42,Cardiology,212,88,1530
41,Emergency,119,106,746
11,Emergency,108,45,2138
32,Pediatrics,142,98,4233
14,Pediatrics,66,51,4038
24,Cardiology,165,30,2315
44,Cardiology,22,58,3456
39,Emergency,37,74,202
43,Emergency,100,43,244
31,Cardiology,172,21,854
17,Cardiology,86,74,4157
25,Emergency,108,96,4561
9,Pediatrics,154,13,1930
22,Pediatrics,221,95,3809
45,Emergency,198,103,182
48,Emergency,98,50,1411
35,Pediatrics,104,10,3439
37,Emergency,40,72,3794
17,Pediatrics,184,20,4031
28,Pediatrics,47,91,3547
1,Emergency,256,116,3768
9,Cardiology,204,91,1715
49,Cardiology,174,33,4346
13,Cardiology,142,45,2903
47,Cardiology,106,72,4925
32,Cardiology,221,66,2162
28,Cardiology,59,108,4296
31,Cardiology,188,44,879
8,Emergency,89,66,1158
8,Emergency,299,28,2498
34,Cardiology,46,10,3104
23,Emergency,150,44,2430
10,Pediatrics,296,74,4832
37,Cardiology,273,62,1859
48,Pediatrics,104,18,4720
25,Emergency,28,82,4360
33,Cardiology,69,118,527
45,Pediatrics,20,49,3976
4,Emergency,23,115,2590
7,Cardiology,23,103,2216
33,Cardiology,109,10,2421
2,Pediatrics,181,27,659
48,Pediatrics,174,66,1485
46,Pediatrics,34,88,2717
32,Emergency,51,21,2054
5,Pediatrics,82,88,689
46,Pediatrics,127,116,598
17,Pediatrics,33,74,2922
12,Cardiology,42,108,1629
12,Pediatrics,130,32,1738
35,Pediatrics,179,17,1232
21,Emergency,60,33,4583
21,Emergency,163,49,515
2,Pediatrics,172,24,1691
21,Emergency,101,62,4507
15,Emergency,245,85,3983
11,Emergency,171,58,1707
10,Cardiology,278,103,3824
18,Pediatrics,98,113,1815
23,Pediatrics,214,107,302
31,Pediatrics,242,68,3954
26,Emergency,285,56,4059
2,Emergency,249,105,209
39,Emergency,169,47,4277
7,Cardiology,155,91,868
24,Emergency,142,22,238
39,Cardiology,129,104,320
32,Pediatrics,162,88,960
26,Emergency,89,58,4027
23,Cardiology,73,64,2487
14,Cardiology,59,75,2625
29,Emergency,216,104,1545
25,Cardiology,46,110,1709
31,Emergency,199,5,298
2,Cardiology,65,117,2963
2,Pediatrics,161,41,1260
23,Pediatrics,117,53,1469
47,Pediatrics,145,39,3671
11,Emergency,77,109,2322
29,Pediatrics,196,71,588
42,Pediatrics,226,39,3640
35,Pediatrics,173,97,2967
49,Emergency,46,13,2527
